DateRep	WT	Alpha	Delta	BA1	BA2	BA5	BQ1__BA2_75	XBB_	BA2_86	KP3
2021-06-27	0.0372286916912752	0.299976793548177	0.64512194152892	0	0	0	0	0	0	0
2021-06-28	0.0362783566216826	0.277268281439787	0.670944933736738	0	0	0	0	0	0	0
2021-06-29	0.0353350638125056	0.255607938078102	0.695706611005607	0	0	0	0	0	0	0
2021-06-30	0.0344000693211512	0.235061066195216	0.719307422543903	0	0	0	0	0	0	0
2021-07-01	0.0334745447676341	0.215672424030363	0.741673275915576	0	0	0	0	0	0	0
2021-07-02	0.0325595778653888	0.197466507206237	0.762754857585619	0	0	0	0	0	0	0
2021-07-03	0.0316561733027641	0.180449220328688	0.782526099535106	0	0	0	0	0	0	0
2021-07-04	0.0307652539487993	0.164610770486839	0.800981998717719	0	0	0	0	0	0	0
2021-07-05	0.0298876623563485	0.149927880464997	0.818136003374844	0	0	0	0	0	0	0
2021-07-06	0.0290241625353391	0.136366048763088	0.834017168160177	0	0	0	0	0	0	0
2021-07-07	0.0281754419688936	0.123881795839287	0.848667254239593	0	0	0	0	0	0	0
2021-07-08	0.0273421138452181	0.112424806456043	0.862137916842171	0	0	0	0	0	0	0
2021-07-09	0.0265247194785292	0.101939902347111	0.874488086315575	0	0	0	0	0	0	0
2021-07-10	0.0257237308928531	0.0923688023905548	0.885781613612561	0	0	0	0	0	0	0
2021-07-11	0.0249395535432659	0.0836516475968614	0.896085220023749	0	0	0	0	0	0	0
2021-07-12	0.0241725291500237	0.0757282847173076	0.905466765362239	0	0	0	0	0	0	0
2021-07-13	0.0234229386220515	0.0685393149208718	0.913993829179388	0	0	0	0	0	0	0
2021-07-14	0.0226910050473902	0.0620269229585852	0.921732585705503	0	0	0	0	0	0	0
2021-07-15	0.0219768967294245	0.0561355079672733	0.928746944372726	0	0	0	0	0	0	0
2021-07-16	0.0212807302490195	0.0508121401226437	0.93509792307936	0	0	0	0	0	0	0
2021-07-17	0.0206025735340475	0.0460068683287016	0.940843219836219	0	0	0	0	0	0	0
2021-07-18	0.0199424489191882	0.0416729035874359	0.946036949200155	0	0	0	0	0	0	0
2021-07-19	0.0193003361803051	0.0377667011197736	0.950729512176454	0	0	0	0	0	0	0
2021-07-20	0.0186761755291314	0.0342479621086171	0.954967571438324	0	0	0	0	0	0	0
2021-07-21	0.0180698705554204	0.0310795734205115	0.958794107295188	0	0	0	0	0	0	0
2021-07-22	0.0174812911051191	0.028227501064688	0.962248533502656	0	0	0	0	0	0	0
2021-07-23	0.0169102760844998	0.025660650626647	0.965366855518555	0	0	0	0	0	0	0
2021-07-24	0.0163566361815109	0.0233507055704055	0.968181857032105	0	0	0	0	0	0	0
2021-07-25	0.0158201564968982	0.0212719521970873	0.970723303454202	0	0	0	0	0	0	0
2021-07-26	0.0153005990788673	0.0194010982031995	0.973018271731979	0	0	0	0	0	0	0
2021-07-27	0.0147977053562261	0.0177170902025026	0.97509248094109	0	0	0	0	0	0	0
2021-07-28	0.0143111984660391	0.0162009342487627	0.9769696247538	0	0	0	0	0	0	0
2021-07-29	0.0138407854728519	0.0148355223018748	0.97867069868931	0	0	0	0	0	0	0
2021-07-30	0.0133861594774954	0.0136054666913136	0.98021430193067	0	0	0	0	0	0	0
2021-07-31	0.0129470016143551	0.0124969439215313	0.981616919349096	0	0	0	0	0	0	0
2021-08-01	0.0125229829367957	0.0114975486072267	0.982893171075726	0	0	0	0	0	0	0
2021-08-02	0.0121137661911552	0.0105961578975192	0.984056032878293	0	0	0	0	0	0	0
2021-08-03	0.0117190074803786	0.00978280642458495	0.985117030437149	0	0	0	0	0	0	0
2021-08-04	0.0113383578189447	0.00904857157455222	0.986086410402039	0	0	0	0	0	0	0
2021-08-05	0.0109714645812504	0.00838546870945947	0.986973290873342	0	0	0	0	0	0	0
2021-08-06	0.0106179728460659	0.00778635585451771	0.987785793706512	0	0	0	0	0	0	0
2021-08-07	0.0102775266400578	0.00724484729283756	0.988531160797367	0	0	0	0	0	0	0
2021-08-08	0.00994977008370162	0.00675523547035249	0.989215856276066	0	0	0	0	0	0	0
2021-08-09	0.00963434844317291	0.00631242059890769	0.989845656323094	0	0	0	0	0	0	0
2021-08-10	0.0093309090920253	0.0059118473489766	0.990425728123566	0	0	0	0	0	0	0
2021-08-11	0.00903910238662946	0.00554944421690906	0.990960699297349	0	0	0	0	0	0	0
2021-08-12	0.00875857981988969	0.00522136146249657	0.991454718981684	0	0	0	0	0	0	0
2021-08-13	0.00848892008796435	0.00492387449506165	0.991911511599394	0	0	0	0	0	0	0
2021-08-14	0.00822962969941525	0.00465369045848833	0.992334424218276	0	0	0	0	0	0	0
2021-08-15	0.00798023537133063	0.0044079178571093	0.992726468294534	0	0	0	0	0	0	0
2021-08-16	0.00774028793031483	0.0041840127580643	0.993090356493871	0	0	0	0	0	0	0
2021-08-17	0.00750936097808824	0.00397973273407028	0.993428535196608	0	0	0	0	0	0	0
2021-08-18	0.0072870496356401	0.00379309736519196	0.993743213216775	0	0	0	0	0	0	0
2021-08-19	0.00707296936113623	0.00362235430679614	0.994036387198244	0	0	0	0	0	0	0
2021-08-20	0.00686675483707871	0.00346595008838515	0.994309864092518	0	0	0	0	0	0	0
2021-08-21	0.00666805892249194	0.00332250493964483	0.994565281071774	0	0	0	0	0	0	0
2021-08-22	0.00647655166617112	0.00319079105015335	0.994804123186267	0	0	0	0	0	0	0
2021-08-23	0.00629191937727443	0.00306971376138745	0.99502773903636	0	0	0	0	0	0	0
2021-08-24	0.00611386374977099	0.00295829526693604	0.995237354695667	0	0	0	0	0	0	0
2021-08-25	0.00594210103747358	0.00285566046167474	0.995434086092256	0	0	0	0	0	0	0
2021-08-26	0.00577636127658821	0.00276102463513969	0.995618950029213	0	0	0	0	0	0	0
2021-08-27	0.00561638755290413	0.00267368275017887	0.995792874003411	0	0	0	0	0	0	0
2021-08-28	0.0054619353109264	0.00259300008658052	0.995956704961834	0	0	0	0	0	0	0
2021-08-29	0.00531277170242146	0.00251840406196402	0.996111217117736	0	0	0	0	0	0	0
2021-08-30	0.00516867497200377	0.00244937706975271	0.99625711893405	0	0	0	0	0	0	0
2021-08-31	0.00502943387753877	0.0023854501973494	0.996395059368469	0	0	0	0	0	0	0
2021-09-01	0.00489484714327644	0.00232619770738396	0.996525633463301	0	0	0	0	0	0	0
2021-09-02	0.00476472294375887	0.00227123218166755	0.996649387353234	0	0	0	0	0	0	0
2021-09-03	0.00463887841666705	0.00222020024174169	0.996766822755534	0	0	0	0	0	0	0
2021-09-04	0.0045171392028858	0.00217277877204918	0.99687840099955	0	0	0	0	0	0	0
2021-09-05	0.00439933901217258	0.00212867158210801	0.996984546645803	0	0	0	0	0	0	0
2021-09-06	0.00428531921291534	0.00208760645291486	0.997085650739058	0	0	0	0	0	0	0
2021-09-07	0.00417492844455883	0.00204933252037411	0.997182073734715	0	0	0	0	0	0	0
2021-09-08	0.00406802225136563	0.00201361795503582	0.997274148133341	0	0	0	0	0	0	0
2021-09-09	0.00396446273626098	0.00198024790299369	0.997362180854223	0	0	0	0	0	0	0
2021-09-10	0.00386411823358661	0.00194902265758097	0.997446455375393	0	0	0	0	0	0	0
2021-09-11	0.0037668629996615	0.00191975603562121	0.997527233664483	0	0	0	0	0	0	0
2021-09-12	0.00367257692011431	0.00189227393554111	0.997604757922129	0	0	0	0	0	0	0
2021-09-13	0.0035811452330158	0.00186641305771446	0.997679252157263	0	0	0	0	0	0	0
2021-09-14	0.00349245826689854	0.00184201977004897	0.997750923611548	0	0	0	0	0	0	0
2021-09-15	0.00340641119280661	0.00181894910410951	0.997819964048384	0	0	0	0	0	0	0
2021-09-16	0.00332290378957017	0.00179706386904059	0.997886550920295	0	0	0	0	0	0	0
2021-09-17	0.00324184022154801	0.00177623387224941	0.997950848427057	0	0	0	0	0	0	0
2021-09-18	0.00316312882812733	0.00175633523727308	0.998013008475684	0	0	0	0	0	0	0
2021-09-19	0.00308668192431211	0.0017372498105088	0.998073171552246	0	0	0	0	0	0	0
2021-09-20	0.00301241561177209	0.00171886464955906	0.998131467514519	0	0	0	0	0	0	0
2021-09-21	0.00294024959976147	0.00170107174445188	0.998187994017944	0	0	0	0	0	0	0
2021-09-22	0.00287010703535181	0.00168379281688458	0.998242721170587	0	0	0	0	0	0	0
2021-09-23	0.00280191434245666	0.00166700526252692	0.998295586731217	0	0	0	0	0	0	0
2021-09-24	0.00273560106915629	0.00165069386316761	0.998346540979177	0	0	0	0	0	0	0
2021-09-25	0.00267109974285984	0.00163484393538176	0.998395545557362	0	0	0	0	0	0	0
2021-09-26	0.00260834573286976	0.00161944130773797	0.998442572285388	0	0	0	0	0	0	0
2021-09-27	0.00254727711993852	0.00160447229903824	0.99848760199721	0	0	0	0	0	0	0
2021-09-28	0.00248783457243187	0.00158992369753929	0.998530623410583	0	0	0	0	0	0	0
2021-09-29	0.0024299612287352	0.00157578274110658	0.998571632033934	0	0	0	0	0	0	0
2021-09-30	0.00237360258556079	0.00156203709825513	0.998610629114504	0	0	0	0	0	0	0
2021-10-01	0.00231870639183362	0.00154867485003368	0.998647620630057	0	0	0	0	0	0	0
2021-10-02	0.00226522254785161	0.00153568447271078	0.998682616325038	0	0	0	0	0	0	0
2021-10-03	0.0022131030094344	0.00152305482122403	0.998715628790753	0	0	0	0	0	0	0
2021-10-04	0.00216230169679032	0.00151077511335544	0.998746672587971	0	0	0	0	0	0	0
2021-10-05	0.00211277440784722	0.0014988349145979	0.99877576340928	0	0	0	0	0	0	0
2021-10-06	0.00206447873580728	0.00148722412367973	0.998802917277543	0	0	0	0	0	0	0
2021-10-07	0.00201737399069912	0.00147593295871594	0.998828149775897	0	0	0	0	0	0	0
2021-10-08	0.00197142112471392	0.00146495194395632	0.998851475303891	0	0	0	0	0	0	0
2021-10-09	0.00192658266112378	0.00145427189710244	0.998872906353535	0	0	0	0	0	0	0
2021-10-10	0.00188282262659232	0.00144388391716664	0.998892452798219	0	0	0	0	0	0	0
2021-10-11	0.0018401064866978	0.00143377937284791	0.998910121186659	0	0	0	0	0	0	0
2021-10-12	0.0017984010844993	0.00142394989140053	0.998925914033125	0	0	0	0	0	0	0
2021-10-13	0.00175767458198593	0.00141438734797286	0.998939829094313	0	0	0	0	0	0	0
2021-10-14	0.00171789640425777	0.00140508385539463	0.99895185862213	0	0	0	0	0	0	0
2021-10-15	0.00167903718629576	0.00139603175439244	0.998961988580511	0	0	0	0	0	0	0
2021-10-16	0.00164106872218554	0.00138722360421391	0.998970197812998	0	0	0	0	0	0	0
2021-10-17	0.0016039639166678	0.0013786521736423	0.998976457146181	0	0	0	0	0	0	0
2021-10-18	0	0	0.998980728412251	0	0	0	0	0	0	0
2021-10-19	0	0	0.998982963371596	0	0	0	0	0	0	0
2021-10-20	0	0	0.99898310251371	0	0	0	0	0	0	0
2021-10-21	0	0	0.998981073711464	0	0	0	0	0	0	0
2021-10-22	0	0	0.998976790699881	0	0	0	0	0	0	0
2021-10-23	0	0	0.998970151345942	0	0	0	0	0	0	0
2021-10-24	0	0	0.998961035670348	0	0	0	0	0	0	0
2021-10-25	0	0	0.998949303575404	5.81291971161039e-06	0	0	0	0	0	0
2021-10-26	0	0	0.998934792225078	7.29817656637898e-06	0	0	0	0	0	0
2021-10-27	0	0	0.998917313013467	9.16238530670337e-06	0	0	0	0	0	0
2021-10-28	0	0	0.998896648045982	1.15014116127166e-05	0	0	0	0	0	0
2021-10-29	0	0	0.998872546043193	1.44349873368027e-05	0	0	0	0	0	0
2021-10-30	0	0	0.998844717559731	1.81125074583682e-05	0	0	0	0	0	0
2021-10-31	0	0	0.998812829389386	2.27201860663473e-05	0	0	0	0	0	0
2021-11-01	0	0	0.998776498001533	2.84898743418915e-05	0	0	0	0	0	0
2021-11-02	0	0	0.998735281822339	3.57099062677162e-05	0	0	0	0	0	0
2021-11-03	0	0	0.998688672135341	4.47384121113885e-05	0	0	0	0	0	0
2021-11-04	0	0	0.998636082328314	5.60196273217078e-05	0	0	0	0	0	0
2021-11-05	0	0	0.998576835154745	7.01038271609341e-05	0	0	0	0	0	0
2021-11-06	0	0	0.998510147605936	8.76716370655607e-05	0	0	0	0	0	0
2021-11-07	0	0	0.998435112900426	0.000109563607284966	0	0	0	0	0	0
2021-11-08	0	0.001237491768549	0.998350678986782	0.000136816099595402	0	0	0	0	0	0
2021-11-09	0	0.00123274255778281	0.998255622818411	0.00017070471538909	0	0	0	0	0	0
2021-11-10	0	0.0012281014446032	0.99814851948797	0.000212796699310437	0	0	0	0	0	0
2021-11-11	0	0.00122356437423368	0.998027705095597	0.000265013981241507	0	0	0	0	0	0
2021-11-12	0	0.00121912736234231	0.997891231958253	0.000329708771107718	0	0	0	0	0	0
2021-11-13	0	0.00121478649219613	0.997736814432916	0.000409753893353689	0	0	0	0	0	0
2021-11-14	0	0.00121053791194441	0.997561763206051	0.000508650336429694	0	0	0	0	0	0
2021-11-15	0	0	0.997362905372588	0.000630654789509955	0	0	0	0	0	0
2021-11-16	0	0	0.997136487080689	0.000780930231999891	0	0	0	0	0	0
2021-11-17	0	0	0.996878185170909	0.000965722913657	0	0	0	0	0	0
2021-11-18	0	0	0.996583291555588	0.00119256928953445	0	0	0	0	0	0
2021-11-19	0	0	0.996246382515872	0.00147053662027862	0	0	0	0	0	0
2021-11-20	0	0	0.995861132353526	0.00181050096857003	0	0	0	0	0	0
2021-11-21	0	0	0.99542016161697	0.0022254661560425	0	0	0	0	0	0
2021-11-22	0	0.00117942895182786	0.994914859420751	0.00273092681345847	0	0	0	0	0	0
2021-11-23	0	0.00117584716287966	0.994335175770352	0.00334527786097337	0	0	0	0	0	0
2021-11-24	0	0.00117232220101836	0.993669379289731	0.00409027147199492	0	0	0	0	0	0
2021-11-25	0	0.00116885078209244	0.992903775231421	0.00499152065492726	0	0	0	0	0	0
2021-11-26	0	0.0011654296630351	0.99202237816065	0.00607904585823133	0	0	0	0	0	0
2021-11-27	0	0.00116205564052874	0.991006533294802	0.00738785727064532	0	0	0	0	0	0
2021-11-28	0	0.00115872554975819	0.989834480219959	0.00895856054345549	0	0	0	0	0	0
2021-11-29	0	0.00115543626383306	0.988480852700889	0.0108379673058204	0.00120967172626171	0	0	0	0	0
2021-11-30	0	0.00115218527043457	0.986916108694866	0.0130796839159633	0.00129997065097988	0	0	0	0	0
2021-12-01	0	0.00114897174494272	0.985105885672135	0.0157446423151583	0.00139701064752823	0	0	0	0	0
2021-12-02	0	0.00114579516810745	0.983010278203679	0.018901525706761	0.0015013048871757	0	0	0	0	0
2021-12-03	0	0.00114265502696043	0.980583037850437	0.0226270293936028	0.00161340700659211	0	0	0	0	0
2021-12-04	0	0.00113955081469881	0.977770700125044	0.0270058841569866	0.00173391443581453	0	0	0	0	0
2021-12-05	0	0.00113648203057131	0.97451165025202	0.0321305572174123	0.00186347201067841	0	0	0	0	0
2021-12-06	0	0	0.970735149284998	0.0381005358546653	0.00200277589464638	0	0	0	0	0
2021-12-07	0	0	0.966360355591615	0.045021093642093	0.00215257783714936	0	0	0	0	0
2021-12-08	0	0	0.961295394550815	0.053001442097246	0.00231368979791492	0	0	0	0	0
2021-12-09	0	0	0.955436552188152	0.0621521849920792	0.00248698896931061	0	0	0	0	0
2021-12-10	0	0	0.948667696762292	0.0725820222967168	0.00267342323148403	0	0	0	0	0
2021-12-11	0	0	0.940860065741736	0.0843936987952302	0.00287401707805032	0	0	0	0	0
2021-12-12	0	0	0.931872592809508	0.0976792601633778	0.00308987805327084	0	0	0	0	0
2021-12-13	0	0.0011131489905592	0.921552987423358	0.112514783671533	0.00332220374509332	0	0	0	0	0
2021-12-14	0	0.00111037747060189	0.909739812515838	0.128956034548393	0.00357228938209278	0	0	0	0	0
2021-12-15	0	0.00110763668050715	0.896265825473249	0.147034428065127	0.00384153608626864	0	0	0	0	0
2021-12-16	0	0.00110492617915395	0.880962841364785	0.166751000514536	0.00413145983782019	0	0	0	0	0
2021-12-17	0	0.00110224553026158	0.863668330070941	0.188072236181984	0.00444370121243806	0	0	0	0	0
2021-12-18	0	0.00109959430230068	0.844233853536638	0.210927325882636	0.00478003595630698	0	0	0	0	0
2021-12-19	0	0.001096972068406	0.822535271099989	0.235207129530756	0.00514238646890253	0	0	0	0	0
2021-12-20	0	0	0.798484383276558	0.260765135292188	0.00553283426875782	0	0	0	0	0
2021-12-21	0	0	0.772041357459432	0.287420541087029	0.00595363352264474	0	0	0	0	0
2021-12-22	0	0	0.743226917313291	0.314963379823099	0.00640722572400899	0	0	0	0	0
2021-12-23	0	0	0.71213294520013	0.343161396510424	0.00689625561195924	0	0	0	0	0
2021-12-24	0	0	0.678929933582335	0.371768197091682	0.00742358842754948	0	0	0	0	0
2021-12-25	0	0	0.643869726224559	0.400532056766153	0.00799232860940519	0	0	0	0	0
2021-12-26	0	0	0.607282292043625	0.429204721326031	0.00860584003578332	0	0	0	0	0
2021-12-27	0	0	0.569565895543096	0.457549565264407	0.00926776792474796	0	0	0	0	0
2021-12-28	0	0	0.531170903476272	0.485348575906968	0.00998206250806263	0	0	0	0	0
2021-12-29	0	0	0.492578442212351	0.512407791410775	0.0107530045973664	0	0	0	0	0
2021-12-30	0	0	0.454275978905326	0.538561003099435	0.0115852331628744	0	0	0	0	0
2021-12-31	0	0	0.416732429564364	0.563671710202573	0.0124837750447963	0	0	0	0	0
2022-01-03	0	0	0.312622076285217	0.63182739195131	0.0156340548922393	0	0	0	0	0
2022-01-04	0	0	0.281740559340098	0.651982749729766	0.0168570448608065	0	0	0	0	0
2022-01-05	0	0	0.253069688687018	0.670829438268541	0.018178503875568	0	0	0	0	0
2022-01-06	0	0	0.226678084328521	0.688379401726679	0.0196065432437333	0	0	0	0	0
2022-01-07	0	0	0.202570772979229	0.704658612386213	0.0211499385620222	0	0	0	0	0
2022-01-08	0	0	0.180700071908081	0.719703861616413	0.0228181797223159	0	0	0	0	0
2022-01-09	0	0	0.160977208439738	0.733559842913088	0.0246215234879367	0	0	0	0	0
2022-01-10	0	0	0.143283602004566	0.746276583790623	0.0265710484830611	0	0	0	0	0
2022-01-11	0	0	0.127481069935297	0.757907247438452	0.0286787123507201	0	0	0	0	0
2022-01-12	0	0	0.113420535460859	0.768506298527731	0.0309574107280416	0	0	0	0	0
2022-01-13	0	0	0.100949077395583	0.778128009504633	0.0334210375576511	0	0	0	0	0
2022-01-14	0	0	0.0899152786509473	0.78682527273976	0.0360845460980093	0	0	0	0	0
2022-01-15	0	0	0.0801693618413889	0.794648678458339	0.038964009809261	0	0	0	0	0
2022-01-16	0	0	0.0715658542204528	0.801645816962186	0.0420766820711163	0	0	0	0	0
2022-01-17	0	0	0.0639720209959989	0.807860764980119	0.0454410534316671	0	0	0	0	0
2022-01-18	0	0	0.0572683997638275	0.813333719006774	0.0490769047874051	0	0	0	0	0
2022-01-19	0	0	0.0513482632873578	0.818100742421421	0.0530053545521961	0	0	0	0	0
2022-01-20	0	0	0.0461168159502043	0.82219359745473	0.0572488974847517	0	0	0	0	0
2022-01-21	0	0	0.0414902447848725	0.825639637316337	0.0618314324099688	0	0	0	0	0
2022-01-22	0	0	0.0373947110198835	0.828461737779911	0.0667782755914021	0	0	0	0	0
2022-01-23	0	0	0.033765340877557	0.830678251125604	0.0721161559953321	0	0	0	0	0
2022-01-24	0	0.00101861366445851	0.0305452538392826	0.832302968521147	0.0778731881408199	0	0	0	0	0
2022-01-25	0	0.00101679988990418	0.0276846515651265	0.833345079696507	0.0840788176697637	0	0	0	0	0
2022-01-26	0	0.00101500162985178	0.0251399799490152	0.833809121184465	0.0907637342181244	0	0	0	0	0
2022-01-27	0	0.00101321858628358	0.0228731693919451	0.833694906538141	0.0979597456543977	0	0	0	0	0
2022-01-28	0	0.00101145046344962	0.0208509534413896	0.832997433892684	0.105699607314208	0	0	0	0	0
2022-01-29	0	0.0010096969678297	0.0190442628053223	0.83170676812418	0.114016076093381	0	0	0	0	0
2022-01-30	0	0.00100795780809607	0.0174276898869822	0.829807896801275	0.122939068933469	0	0	0	0	0
2022-01-31	0	0	0.0159790180121349	0.827280561267778	0.132496744056214	0	0	0	0	0
2022-02-01	0	0	0.0146788091467424	0.824099066699998	0.142715589413968	0	0	0	0	0
2022-02-02	0	0	0.0135100439215242	0.820233291574583	0.153619820276713	0	0	0	0	0
2022-02-03	0	0	0.012457808042946	0.815661748593985	0.165230725354985	0	0	0	0	0
2022-02-04	0	0	0.0115090195745451	0.810367800470304	0.177565971560969	0	0	0	0	0
2022-02-05	0	0	0.0106521920477946	0.804331532917581	0.190638881398179	0	0	0	0	0
2022-02-06	0	0	0.00987722886113585	0.797530187822692	0.204457701031801	0	0	0	0	0
2022-02-07	0	0	0.00917524491936037	0.789938810579781	0.219024881092093	0	0	0	0	0
2022-02-08	0	0	0.00853841193487118	0.781530979714632	0.234336395905505	0	0	0	0	0
2022-02-09	0	0	0.00795982424726233	0.772279634280392	0.250381129785239	0	0	0	0	0
2022-02-10	0	0	0.00743338241324524	0.762158011559576	0.267140360870344	0	0	0	0	0
2022-02-11	0	0	0.0069536921739258	0.751140703208582	0.284587373410113	0	0	0	0	0
2022-02-12	0	0	0.0065159767217029	0.739204831872094	0.302687228025395	0	0	0	0	0
2022-02-13	0	0	0.00611600046686928	0.726331342289449	0.321396716111114	0	0	0	0	0
2022-02-14	0	0.0009833989235385	0.00575000274731163	0.712506390959537	0.340664519085953	0.000631211411836119	0	0	0	0
2022-02-15	0	0.00098185117484021	0.00541464013680405	0.697722806675613	0.360431585737283	0.00063179050214595	0	0	0	0
2022-02-16	0	0.0009803131127533	0.00510693619159216	0.681981581114131	0.380631731746816	0.000632399433013346	0	0	0	0
2022-02-17	0	0.000978784479959351	0.00482423763448435	0.665293334929292	0.401192455114759	0.000633067630188048	0	0	0	0
2022-02-18	0	0.000977265020773665	0.00456417611350624	0.647679691606171	0.422035950305077	0.000633824655754181	0	0	0	0
2022-02-19	0	0.000975754481123037	0.00432463479108265	0.629174480152221	0.443080293312969	0.000634700242577681	0	0	0	0
2022-02-20	0	0.000974252608524172	0.00410371912216155	0.609824680314683	0.464240760354274	0.000635724342657455	0	0	0	0
2022-02-21	0	0	0.0038997312678898	0.589691022241336	0.485431235294738	0.000636927189581752	0	0	0	0
2022-02-22	0	0	0.00371114766733046	0.568848158019729	0.506565655933175	0.000638339375363494	0	0	0	0
2022-02-23	0	0	0.00353659935497562	0.547384336501751	0.527559447263569	0.000639991942020077	0	0	0	0
2022-02-24	0	0	0.00337485466793736	0.525400535574138	0.548330891028268	0.000641916488374215	0	0	0	0
2022-02-25	0	0	0.00322480403497423	0.503009036782126	0.568802385104092	0.000644145292684639	0	0	0	0
2022-02-26	0	0	0.00308544658104068	0.480331463905086	0.588901553126851	0.000646711451869748	0	0	0	0
2022-02-27	0	0	0.00295587831678735	0.457496346484765	0.608562173627787	0.0006496490382654	0	0	0	0
2022-02-28	0	0	0.00283528171321204	0.434636307314135	0.627724908056783	0.000652993275062234	0	0	0	0
2022-03-01	0	0	0.00272291648817096	0.411885005079884	0.646337817580902	0.000656780731800828	0	0	0	0
2022-03-02	0	0	0.00261811145431145	0.389373985652006	0.664356668691924	0.000661049541567832	0	0	0	0
2022-03-03	0	0	0.00252025729770092	0.367229604931862	0.681745036767155	0.000665839641837152	0	0	0	0
2022-03-04	0	0	0.00242880017344446	0.345570181322963	0.698474224305383	0.000671193041241802	0	0	0	0
2022-03-05	0	0	0.00234323601928807	0.324503517282017	0.71452301629907	0.000677154114950339	0	0	0	0
2022-03-06	0	0	0.0022631055009194	0.304124899358232	0.729877298991748	0.000683769931763246	0	0	0	0
2022-03-07	0	0.000952597516207186	0.00218798951368338	0.28451564835498	0.744529570164197	0.000691090616547823	0	0	0	0
2022-03-08	0	0.000951201202330633	0.00211750517496427	0.265742250224292	0.758478369286967	0.000699169752204369	0	0	0	0
2022-03-09	0	0.000949809488703604	0.00205130224975309	0.247856058527691	0.77172765465453	0.000708064826013468	0	0	0	0
2022-03-10	0	0.00094842214848467	0.00198905995909577	0.230893524621091	0.784286152309922	0.000717837725967182	0	0	0	0
2022-03-11	0	0.000947038956129051	0.00193048412735193	0.214876884886804	0.796166698519879	0.000728555293552416	0	0	0	0
2022-03-12	0	0.000945659687378881	0.00187530568044218	0.19981521675227	0.807385594089693	0.000740289940450906	0	0	0	0
2022-03-13	0	0.000944284119254016	0.00182329553436955	0.185705767019365	0.817961985192752	0.00075312033777034	0	0	0	0
2022-03-14	0	0.00094291203004337	0.00177425768755963	0.172535456235755	0.827917281856515	0.000767132187750853	0	0	0	0
2022-03-15	0	0.000941543199296768	0.00172801111808929	0.160282469810878	0.837274621961331	0.00078241908943243	0	0	0	0
2022-03-16	0	0.000940177407817316	0.00168438805977682	0.148917858308922	0.84605838568242	0.000799083511558675	0	0	0	0
2022-03-17	0	0.000938814437654283	0.00164323293561768	0.138407083817359	0.854293762800773	0.000817237888075185	0	0	0	0
2022-03-18	0	0.000937454072096489	0.00160440138489463	0.128711464695986	0.862006373247838	0.000837005854009096	0	0	0	0
2022-03-19	0	0.000936096095666197	0.00156775937510739	0.119789485931771	0.869221939622519	0.000858523642352919	0	0	0	0
2022-03-20	0	0.000934740294113499	0.00153318239075477	0.111597955757608	0.875966009196726	0.000881941665895255	0	0	0	0
2022-03-21	0	0	0.00150055469179699	0.104093000545054	0.882263722062871	0.000907426311832733	0	0	0	0
2022-03-22	0	0	0.0014697686353362	0.0972308990065161	0.888139621521963	0.00093516198156835	0	0	0	0
2022-03-23	0	0	0.00144072405468993	0.0909659529785646	0.893617502510851	0.000965353413479287	0	0	0	0
2022-03-24	0	0	0.00141332769060203	0.0852438762616646	0.898720293770143	0.000998228332775884	0	0	0	0
2022-03-25	0	0	0.00138749266984723	0.0800125512994365	0.903469969513065	0.0010340404800575	0	0	0	0
2022-03-26	0	0	0.00136313802694375	0.0752248147344214	0.907887486528253	0.00107307307902255	0	0	0	0
2022-03-27	0	0	0.00134018826510001	0.0708380639112022	0.911992742900755	0.00111564281427744	0	0	0	0
2022-03-28	0	0	0.00131857295289141	0.0668138677065676	0.915804749471065	0.00116210440263605	0	0	0	0
2022-03-29	0	0	0.00129822635349529	0.063117591037028	0.919342145831967	0.0012128558560992	0	0	0	0
2022-03-30	0	0	0.00127908708361102	0.0597180390564064	0.922622529006567	0.00126834455232713	0	0	0	0
2022-03-31	0	0	0.00126109779946123	0.0565871245810321	0.925662283652654	0.00132907424944262	0	0	0	0
2022-04-01	0	0	0.00124420490751214	0.053699560481401	0.92847662816773	0.00139561320712718	0	0	0	0
2022-04-02	0	0	0.00122835829776945	0.0510325775026999	0.931079663821254	0.00146860360604948	0	0	0	0
2022-04-03	0	0	0.0012135110977026	0.0485656670972036	0.933484425452141	0.0015487724937304	0	0	0	0
2022-04-04	0	0	0.00119961944502801	0.0462803482696896	0.935702932541018	0.00163692759494951	0	0	0	0
2022-04-05	0	0	0.00118664227774188	0.0441599570747426	0.937746239698046	0.00173388474114437	0	0	0	0
2022-04-06	0	0	0.00117454113993802	0.0421894572019427	0.939624485801919	0.00184052285481466	0	0	0	0
2022-04-07	0	0	0.00116328000207679	0.0403552699955246	0.941346941187838	0.00195782427866688	0	0	0	0
2022-04-08	0	0	0.00115282509448978	0.0386451222445675	0.942922052415461	0.00208688697787207	0	0	0	0
2022-04-09	0	0	0.00114314475301155	0.0370479101223394	0.944357484255799	0.00222893823845293	0	0	0	0
2022-04-10	0	0	0.00113420927572709	0.0355535777301202	0.945660158621888	0.002385350077824	0	0	0	0
2022-04-11	0	0	0	0.0341530087978954	0.946836290234828	0.00255765657402605	0	0	0	0
2022-04-12	0	0	0	0.032837930201934	0.947891418867122	0.0027475733441096	0	0	0	0
2022-04-13	0	0	0	0.0316008260705462	0.94883043804136	0.0029570194282285	0	0	0	0
