anteil_positiv_tests,region,DatumDesMittwochs,Alter,typ,logit_anteil_positiv_tests,dunkelziffer_aus_posrate_logit
0.0515348464241278,Berlin,2021-10-13,0-14,alterspezifisch,-2.91258684179185,0.885889798891939
0.136045485870558,Brandenburg,2021-10-13,0-14,alterspezifisch,-1.84853083698567,1.08715938185036
0.0591713142986683,Bremen,2021-10-13,0-14,alterspezifisch,-2.76632419874436,0.91355584375762
0.213959683848468,Hamburg,2021-10-13,0-14,alterspezifisch,-1.30122047988527,1.19068487940393
0.134609548995638,Hesse,2021-10-13,0-14,alterspezifisch,-1.86080243533285,1.08483816993067
0.0877909373897626,Mecklenburg Western Pomerania,2021-10-13,0-14,alterspezifisch,-2.34091092260394,0.994024120133123
0.074312334803898,Lower Saxony,2021-10-13,0-14,alterspezifisch,-2.52225993168851,0.959721377360648
0.0922529733573844,Northrhine-Westphalia,2021-10-13,0-14,alterspezifisch,-2.28643122084698,1.00432912927061
0.128849609847815,Rhineland Palatinate,2021-10-13,0-14,alterspezifisch,-1.91116871659024,1.07531122738437
0.0561220404723527,Saarland,2021-10-13,0-14,alterspezifisch,-2.82246826395947,0.902936014970041
0.176996566192645,Saxony,2021-10-13,0-14,alterspezifisch,-1.53683004062969,1.14611858043296
0.078820697864666,Saxony-Anhalt,2021-10-13,0-14,alterspezifisch,-2.45847907369064,0.971785729830798
0.0833135387178776,Schleswig Holstein,2021-10-13,0-14,alterspezifisch,-2.39815443029264,0.98319632829929
0.192188097740262,Thuringia,2021-10-13,0-14,alterspezifisch,-1.43585466899808,1.16521839364351
0.0793905517490083,Baden-Württemberg,2021-10-13,15-34,alterspezifisch,-2.45065652890703,0.973265389096061
0.0827571912623459,Bavaria,2021-10-13,15-34,alterspezifisch,-2.40546130922655,0.981814208872198
0.0376278007396128,Berlin,2021-10-13,15-34,alterspezifisch,-3.2416581187959,0.823644918559474
0.101779935275081,Brandenburg,2021-10-13,15-34,alterspezifisch,-2.17760211398972,1.0249145015179
0.0432975871313673,Bremen,2021-10-13,15-34,alterspezifisch,-3.09539547574841,0.851310963425155
0.163790397374617,Hamburg,2021-10-13,15-34,alterspezifisch,-1.63029175688932,1.12843999907146
0.100663525857729,Hesse,2021-10-13,15-34,alterspezifisch,-2.18987371233691,1.02259328959821
0.0647680468241925,Mecklenburg Western Pomerania,2021-10-13,15-34,alterspezifisch,-2.669982199608,0.931779239800658
0.0546125461254613,Lower Saxony,2021-10-13,15-34,alterspezifisch,-2.85133120869256,0.897476497028183
0.0681473456121344,Northrhine-Westphalia,2021-10-13,15-34,alterspezifisch,-2.61550249785104,0.942084248938142
0.096194674343289,Rhineland Palatinate,2021-10-13,15-34,alterspezifisch,-2.24023999359429,1.0130663470519
0.041030658838878,Saarland,2021-10-13,15-34,alterspezifisch,-3.15153954096353,0.840691134637577
0.13401668695839,Saxony,2021-10-13,15-34,alterspezifisch,-1.86590131763374,1.0838737001005
0.0580006509004123,Saxony-Anhalt,2021-10-13,15-34,alterspezifisch,-2.78755035069469,0.909540849498334
0.0613858165256994,Schleswig Holstein,2021-10-13,15-34,alterspezifisch,-2.72722570729669,0.920951447966825
0.146174472649267,Thuringia,2021-10-13,15-34,alterspezifisch,-1.76492594600214,1.10297351331105
0.0831505663372051,Baden-Württemberg,2021-10-13,35-59,alterspezifisch,-2.40029024764965,0.982792331642367
0.0866616436183252,Bavaria,2021-10-13,35-59,alterspezifisch,-2.35509502796917,0.991341151418504
0.0394947446465175,Berlin,2021-10-13,35-59,alterspezifisch,-3.19129183753852,0.83317186110578
0.106477689157146,Brandenburg,2021-10-13,35-59,alterspezifisch,-2.12723583273233,1.0344414440642
0.0454325631380978,Bremen,2021-10-13,35-59,alterspezifisch,-3.04502919449102,0.860837905971462
0.170806036749137,Hamburg,2021-10-13,35-59,alterspezifisch,-1.57992547563194,1.13796694161777
0.105315792499748,Hesse,2021-10-13,35-59,alterspezifisch,-2.13950743107952,1.03212023214451
0.0678865934638254,Mecklenburg Western Pomerania,2021-10-13,35-59,alterspezifisch,-2.61961591835061,0.941306182346964
0.0572720553067525,Lower Saxony,2021-10-13,35-59,alterspezifisch,-2.80096492743518,0.907003439574489
0.0714161787031013,Northrhine-Westphalia,2021-10-13,35-59,alterspezifisch,-2.56513621659365,0.951611191484448
0.100663525857729,Rhineland Palatinate,2021-10-13,35-59,alterspezifisch,-2.18987371233691,1.02259328959821
0.0430588850629822,Saarland,2021-10-13,35-59,alterspezifisch,-3.10117325970614,0.850218077183883
0.139970496206655,Saxony,2021-10-13,35-59,alterspezifisch,-1.81553503637635,1.0934006426468
0.0608145396080476,Saxony-Anhalt,2021-10-13,35-59,alterspezifisch,-2.73718406943731,0.91906779204464
0.0643527163764277,Schleswig Holstein,2021-10-13,35-59,alterspezifisch,-2.67685942603931,0.930478390513131
0.152573241143346,Thuringia,2021-10-13,35-59,alterspezifisch,-1.71455966474475,1.11250045585736
0.0465827338129497,Baden-Württemberg,2021-10-13,60-79,alterspezifisch,-3.01882269928827,0.86579494802229
0.0486316168527188,Bavaria,2021-10-13,60-79,alterspezifisch,-2.97362747960779,0.874343767798427
0.0216719914802982,Berlin,2021-10-13,60-79,alterspezifisch,-3.80982428917714,0.716174477485703
0.0603260869565218,Brandenburg,2021-10-13,60-79,alterspezifisch,-2.74576828437096,0.917444060444125
0.025,Bremen,2021-10-13,60-79,alterspezifisch,-3.66356164612965,0.743840522351384
0.0998890532544379,Hamburg,2021-10-13,60-79,alterspezifisch,-2.19845792727056,1.02096955799769
0.0596341905106845,Hesse,2021-10-13,60-79,alterspezifisch,-2.75803988271814,0.915122848524437
0.0377551020408163,Mecklenburg Western Pomerania,2021-10-13,60-79,alterspezifisch,-3.23814836998923,0.824308798726887
0.0316916488222698,Lower Saxony,2021-10-13,60-79,alterspezifisch,-3.4194973790738,0.790006055954412
0.0397849462365592,Northrhine-Westphalia,2021-10-13,60-79,alterspezifisch,-3.18366866823227,0.834613807864371
0.056871609403255,Rhineland Palatinate,2021-10-13,60-79,alterspezifisch,-2.80840616397553,0.905595905978131
0.0236673773987207,Saarland,2021-10-13,60-79,alterspezifisch,-3.71970571134476,0.733220693563806
0.0806114976199194,Saxony,2021-10-13,60-79,alterspezifisch,-2.43406748801498,0.976403259026726
0.0337084673097535,Saxony-Anhalt,2021-10-13,60-79,alterspezifisch,-3.35571652107593,0.802070408424563
0.0357296137339056,Schleswig Holstein,2021-10-13,60-79,alterspezifisch,-3.29539187767793,0.813481006893054
0.0884191176470588,Thuringia,2021-10-13,60-79,alterspezifisch,-2.33309211638337,0.995503072237278
0.039106988783434,Baden-Württemberg,2021-10-13,>=80,alterspezifisch,-3.20156187980932,0.831229249894084
0.0408411457208277,Bavaria,2021-10-13,>=80,alterspezifisch,-3.15636666012884,0.83977806967022
0.0181180311188366,Berlin,2021-10-13,>=80,alterspezifisch,-3.99256346969819,0.681608779357497
0.0507621951219512,Brandenburg,2021-10-13,>=80,alterspezifisch,-2.92850746489201,0.882878362315919
0.0209119496855346,Bremen,2021-10-13,>=80,alterspezifisch,-3.8463008266507,0.709274824223178
0.0846177944862155,Hamburg,2021-10-13,>=80,alterspezifisch,-2.38119710779161,0.986403859869487
0.0501741326019764,Hesse,2021-10-13,>=80,alterspezifisch,-2.9407790632392,0.880557150396231
0.0316490159927968,Mecklenburg Western Pomerania,2021-10-13,>=80,alterspezifisch,-3.42088755051029,0.789743100598681
0.0265391512253437,Lower Saxony,2021-10-13,>=80,alterspezifisch,-3.60223655959485,0.755440357826206
0.0333619579218549,Northrhine-Westphalia,2021-10-13,>=80,alterspezifisch,-3.36640784875333,0.800048109736164
0.0478275038018683,Rhineland Palatinate,2021-10-13,>=80,alterspezifisch,-2.99114534449658,0.871030207849924
0.0197928165067504,Saarland,2021-10-13,>=80,alterspezifisch,-3.90244489186581,0.698654995435599
0.0680645731195618,Saxony,2021-10-13,>=80,alterspezifisch,-2.61680666853603,0.941837560898519
0.0282376330753773,Saxony-Anhalt,2021-10-13,>=80,alterspezifisch,-3.53845570159698,0.767504710296356
0.029940914540161,Schleswig Holstein,2021-10-13,>=80,alterspezifisch,-3.47813105819898,0.778915308764848
0.0747557726465364,Thuringia,2021-10-13,>=80,alterspezifisch,-2.51583129690442,0.960937374109071
0.141319531991727,Baden-Württemberg,2021-10-20,0-14,alterspezifisch,-1.80437336062422,1.09551190917188
0.154200626710334,Bavaria,2021-10-20,0-14,alterspezifisch,-1.70202765868027,1.11487092472632
0.0580872803570284,Berlin,2021-10-20,0-14,alterspezifisch,-2.78596590281624,0.909840552861949
0.182357529945708,Brandenburg,2021-10-20,0-14,alterspezifisch,-1.5004559525642,1.15299885506359
0,Bremen,2021-10-20,0-14,alterspezifisch,-Inf,0
0.222075898805806,Hamburg,2021-10-20,0-14,alterspezifisch,-1.25360975315876,1.19969060003264
0.15562370749687,Hesse,2021-10-20,0-14,alterspezifisch,-1.6911572774915,1.11692709195679
0.0626857630314731,Mecklenburg Western Pomerania,2021-10-20,0-14,alterspezifisch,-2.70488423401028,0.92517740880979
0.100381788451222,Lower Saxony,2021-10-20,0-14,alterspezifisch,-2.19298966305539,1.02200389759366
0.122477265417117,Northrhine-Westphalia,2021-10-20,0-14,alterspezifisch,-1.96917743903154,1.06433869274242
0.168358856867237,Rhineland Palatinate,2021-10-20,0-14,alterspezifisch,-1.59730327535941,1.13467987544072
0.0503867483068484,Saarland,2021-10-20,0-14,alterspezifisch,-2.93632658813919,0.88139935024517
0.279957360827145,Saxony,2021-10-20,0-14,alterspezifisch,-0.944673122517155,1.25812694786486
0.118088828174458,Saxony-Anhalt,2021-10-20,0-14,alterspezifisch,-2.01065421631151,1.05649322819178
0.0959163035392824,Schleswig Holstein,2021-10-20,0-14,alterspezifisch,-2.24344596762347,1.01245992685135
0.272227290561896,Thuringia,2021-10-20,0-14,alterspezifisch,-0.983351442718109,1.25081082038547
0.105196365213716,Baden-Württemberg,2021-10-20,15-34,alterspezifisch,-2.1407755432229,1.03188036469291
0.115226712283118,Bavaria,2021-10-20,15-34,alterspezifisch,-2.03842984127895,1.05123938024735
0.0421939650822485,Berlin,2021-10-20,15-34,alterspezifisch,-3.12236808541492,0.846209008382979
0.137423299293357,Brandenburg,2021-10-20,15-34,alterspezifisch,-1.83685813516288,1.08936731058462
0,Bremen,2021-10-20,15-34,alterspezifisch,-Inf,0
0.169382217663214,Hamburg,2021-10-20,15-34,alterspezifisch,-1.59001193575744,1.13605905555367
0.116339586179322,Hesse,2021-10-20,15-34,alterspezifisch,-2.02755946009018,1.05329554747782
0.0455951580363147,Mecklenburg Western Pomerania,2021-10-20,15-34,alterspezifisch,-3.04128641660897,0.86154586433082
0.0738232173767379,Lower Saxony,2021-10-20,15-34,alterspezifisch,-2.52939184565407,0.958372353114687
0.0906619121907733,Northrhine-Westphalia,2021-10-20,15-34,alterspezifisch,-2.30557962163022,1.00070714826345
0.126341008917876,Rhineland Palatinate,2021-10-20,15-34,alterspezifisch,-1.9337054579581,1.07104833096175
0.0365186947349522,Saarland,2021-10-20,15-34,alterspezifisch,-3.27272877073787,0.817767805766201
0.217367238450156,Saxony,2021-10-20,15-34,alterspezifisch,-1.28107530511584,1.19449540338589
0.0873000300999989,Saxony-Anhalt,2021-10-20,15-34,alterspezifisch,-2.34705639891019,0.99286168371281
0.0704466739659911,Schleswig Holstein,2021-10-20,15-34,alterspezifisch,-2.57984815022215,0.948828382372385
0.210859286725101,Thuringia,2021-10-20,15-34,alterspezifisch,-1.31975362531679,1.1871792759065
0.109893851391949,Baden-Württemberg,2021-10-20,35-59,alterspezifisch,-2.09182581116679,1.04113936244524
0.1203118752499,Bavaria,2021-10-20,35-59,alterspezifisch,-1.98948010922284,1.06049837799969
0.0442171359124975,Berlin,2021-10-20,35-59,alterspezifisch,-3.07341835335881,0.855468006135315
0.143329350856233,Brandenburg,2021-10-20,35-59,alterspezifisch,-1.78790840310677,1.09862630833695
0,Bremen,2021-10-20,35-59,alterspezifisch,-Inf,0
0.176380914670362,Hamburg,2021-10-20,35-59,alterspezifisch,-1.54106220370133,1.14531805330601
0.121467119728163,Hesse,2021-10-20,35-59,alterspezifisch,-1.97860972803407,1.06255454523015
0.0477732793522267,Mecklenburg Western Pomerania,2021-10-20,35-59,alterspezifisch,-2.99233668455285,0.870804862083156
0.0772406847935549,Lower Saxony,2021-10-20,35-59,alterspezifisch,-2.48044211359796,0.967631350867023
0.0947791164658635,Northrhine-Westphalia,2021-10-20,35-59,alterspezifisch,-2.25662988957411,1.00996614601578
0.131843575418994,Rhineland Palatinate,2021-10-20,35-59,alterspezifisch,-1.88475572590198,1.08030732871409
0.0382806163828062,Saarland,2021-10-20,35-59,alterspezifisch,-3.22377903868176,0.827026803518537
0.225809617271835,Saxony,2021-10-20,35-59,alterspezifisch,-1.23212557305972,1.20375440113823
0.0912798874824191,Saxony-Anhalt,2021-10-20,35-59,alterspezifisch,-2.29810666685408,1.00212068146515
0.073720274083031,Schleswig Holstein,2021-10-20,35-59,alterspezifisch,-2.53089841816604,0.958087380124721
0.219119669876204,Thuringia,2021-10-20,35-59,alterspezifisch,-1.27080389326068,1.19643827365884
0.0677477297674883,Baden-Württemberg,2021-10-20,60-79,alterspezifisch,-2.62181250404313,0.940890691165797
0.074504702821693,Bavaria,2021-10-20,60-79,alterspezifisch,-2.51946680209917,0.960249706720245
0.0265089802728433,Berlin,2021-10-20,60-79,alterspezifisch,-3.60340504623515,0.755219334855871
0.0896517012281055,Brandenburg,2021-10-20,60-79,alterspezifisch,-2.31789509598311,0.99837763705751
0,Bremen,2021-10-20,60-79,alterspezifisch,-Inf,0
0.111942723672184,Hamburg,2021-10-20,60-79,alterspezifisch,-2.07104889657767,1.04506938202657
0.0752577319587629,Hesse,2021-10-20,60-79,alterspezifisch,-2.50859642091041,0.96230587395071
0.0286836935166994,Mecklenburg Western Pomerania,2021-10-20,60-79,alterspezifisch,-3.52232337742919,0.770556190803712
0.0469569520039584,Lower Saxony,2021-10-20,60-79,alterspezifisch,-3.0104288064743,0.867382679587579
0.058051689860835,Northrhine-Westphalia,2021-10-20,60-79,alterspezifisch,-2.78661658245045,0.909717474736338
0.0820553994379767,Rhineland Palatinate,2021-10-20,60-79,alterspezifisch,-2.41474241877832,0.980058657434644
0.0228929831438651,Saarland,2021-10-20,60-79,alterspezifisch,-3.7537657315581,0.726778132239093
0.146525990735975,Saxony,2021-10-20,60-79,alterspezifisch,-1.76211226593606,1.10350572985879
0.0558248088191479,Saxony-Anhalt,2021-10-20,60-79,alterspezifisch,-2.82809335973041,0.901872010185702
0.0447498516907257,Schleswig Holstein,2021-10-20,60-79,alterspezifisch,-3.06088511104238,0.857838708845277
0.141754854618309,Thuringia,2021-10-20,60-79,alterspezifisch,-1.80079058613702,1.09618960237939
0.0574900848603018,Baden-Württemberg,2021-10-20,>=80,alterspezifisch,-2.79693394358679,0.907765913010485
0.0632934478003648,Bavaria,2021-10-20,>=80,alterspezifisch,-2.69458824164284,0.927124928564932
0.0223456068575882,Berlin,2021-10-20,>=80,alterspezifisch,-3.77852648577882,0.722094556700559
0.0763491992283881,Brandenburg,2021-10-20,>=80,alterspezifisch,-2.49301653552677,0.965252858902197
0,Bremen,2021-10-20,>=80,alterspezifisch,-Inf,0
0.0956803161409007,Hamburg,2021-10-20,>=80,alterspezifisch,-2.24617033612134,1.01194460387125
0.0639409919231026,Hesse,2021-10-20,>=80,alterspezifisch,-2.68371786045407,0.929181095795398
0.0241872561768531,Mecklenburg Western Pomerania,2021-10-20,>=80,alterspezifisch,-3.69744481697286,0.7374314126484
0.0397131282163583,Lower Saxony,2021-10-20,>=80,alterspezifisch,-3.18555024601796,0.834257901432267
0.0491846628470692,Northrhine-Westphalia,2021-10-20,>=80,alterspezifisch,-2.96173802199412,0.876592696581026
0.0697936210131332,Rhineland Palatinate,2021-10-20,>=80,alterspezifisch,-2.58986385832199,0.946933879279331
0.0192862697658343,Saarland,2021-10-20,>=80,alterspezifisch,-3.92888717110176,0.69365335408378
0.125952077786781,Saxony,2021-10-20,>=80,alterspezifisch,-1.93723370547973,1.07038095170347
0.0472808504082576,Saxony-Anhalt,2021-10-20,>=80,alterspezifisch,-3.00321479927408,0.86874723203039
0.0378329906828223,Schleswig Holstein,2021-10-20,>=80,alterspezifisch,-3.23600655058605,0.824713930689965
0.121755293357039,Thuringia,2021-10-20,>=80,alterspezifisch,-1.97591202568068,1.06306482422408
0.147928904145244,Baden-Württemberg,2021-10-27,0-14,alterspezifisch,-1.75093818823789,1.10561934225146
0.167642475792896,Bavaria,2021-10-27,0-14,alterspezifisch,-1.60242847365746,1.13371042785585
0.0682813987895827,Berlin,2021-10-27,0-14,alterspezifisch,-2.61339345526681,0.9424831810615
0.198041674268083,Brandenburg,2021-10-27,0-14,alterspezifisch,-1.39857915893963,1.17226917511567
0.154111285104891,Bremen,2021-10-27,0-14,alterspezifisch,-1.70271283628342,1.11474132119999
0.214854172863314,Hamburg,2021-10-27,0-14,alterspezifisch,-1.2959099353336,1.19168938582311
0.168867834202027,Hesse,2021-10-27,0-14,alterspezifisch,-1.59367246366719,1.13536665503859
0.0849868474439654,Mecklenburg Western Pomerania,2021-10-27,0-14,alterspezifisch,-2.37644193098627,0.987303316710276
0.107883043048479,Lower Saxony,2021-10-27,0-14,alterspezifisch,-2.11254953605308,1.03721940386565
0.100280978597764,Northrhine-Westphalia,2021-10-27,0-14,alterspezifisch,-2.19410648424238,1.0217926473084
0.166416328293506,Rhineland Palatinate,2021-10-27,0-14,alterspezifisch,-1.61124143278626,1.13204342856214
0.0488267376206048,Saarland,2021-10-27,0-14,alterspezifisch,-2.96941817074712,0.875139971978568
0.301291410278957,Saxony,2021-10-27,0-14,alterspezifisch,-0.841155822479546,1.27770757493096
0.139239889728094,Saxony-Anhalt,2021-10-27,0-14,alterspezifisch,-1.821617577049,1.09225011070207
0.0964687292911374,Schleswig Holstein,2021-10-27,0-14,alterspezifisch,-2.23709181303522,1.01366183543347
0.365209665201476,Thuringia,2021-10-27,0-14,alterspezifisch,-0.552823149078149,1.33224661861537
0.134710276844419,Baden-Württemberg,2021-10-27,15-34,alterspezifisch,-1.85993801609378,1.08500167758343
0.152978550260158,Bavaria,2021-10-27,15-34,alterspezifisch,-1.71142830151334,1.11309276318783
0.0616648400662674,Berlin,2021-10-27,15-34,alterspezifisch,-2.72239328312269,0.921865516393474
0.181297864368677,Brandenburg,2021-10-27,15-34,alterspezifisch,-1.50757898679552,1.15165151044765
0.140431262152828,Bremen,2021-10-27,15-34,alterspezifisch,-1.81171266413931,1.09412365653196
0.197038161941536,Hamburg,2021-10-27,15-34,alterspezifisch,-1.40490976318948,1.17107172115509
0.154116570634392,Hesse,2021-10-27,15-34,alterspezifisch,-1.70267229152308,1.11474899037057
0.0768850896148468,Mecklenburg Western Pomerania,2021-10-27,15-34,alterspezifisch,-2.48544175884215,0.96668565204225
0.0978319708470151,Lower Saxony,2021-10-27,15-34,alterspezifisch,-2.22154936390897,1.01660173919762
0.0908660241339953,Northrhine-Westphalia,2021-10-27,15-34,alterspezifisch,-2.30310631209827,1.00117498264037
0.151840090372788,Rhineland Palatinate,2021-10-27,15-34,alterspezifisch,-1.72024126064215,1.11142576389411
0.04400632183343,Saarland,2021-10-27,15-34,alterspezifisch,-3.078417998603,0.854522307310542
0.278853520514686,Saxony,2021-10-27,15-34,alterspezifisch,-0.95015565033543,1.25708991026294
0.126682258486779,Saxony-Anhalt,2021-10-27,15-34,alterspezifisch,-1.93061740490489,1.07163244603405
0.0873769314111136,Schleswig Holstein,2021-10-27,15-34,alterspezifisch,-2.34609164089111,0.993044170765446
0.340330224037536,Thuringia,2021-10-27,15-34,alterspezifisch,-0.661822976934034,1.31162895394735
0.142598663502978,Baden-Württemberg,2021-10-27,35-59,alterspezifisch,-1.79387197735466,1.09749827927044
0.161736738570726,Bavaria,2021-10-27,35-59,alterspezifisch,-1.64536226277422,1.12558936487484
0.0656001024721404,Berlin,2021-10-27,35-59,alterspezifisch,-2.65632724438358,0.934362118080487
0.191311169219275,Brandenburg,2021-10-27,35-59,alterspezifisch,-1.4415129480564,1.16414811213466
0.148597127520673,Bremen,2021-10-27,35-59,alterspezifisch,-1.74564662540019,1.10662025821898
0.20770027195954,Hamburg,2021-10-27,35-59,alterspezifisch,-1.33884372445036,1.1835683228421
0.162927379471903,Hesse,2021-10-27,35-59,alterspezifisch,-1.63660625278396,1.12724559205758
0.0817070835992342,Mecklenburg Western Pomerania,2021-10-27,35-59,alterspezifisch,-2.41937572010303,0.979182253729262
0.103819937670356,Lower Saxony,2021-10-27,35-59,alterspezifisch,-2.15548332516985,1.02909834088463
0.0964732217122838,Northrhine-Westphalia,2021-10-27,35-59,alterspezifisch,-2.23704027335915,1.01367158432739
0.160545454545455,Rhineland Palatinate,2021-10-27,35-59,alterspezifisch,-1.65417522190303,1.12392236558112
0.046870961997012,Saarland,2021-10-27,35-59,alterspezifisch,-3.01235195986388,0.867018908997555
0.292331028287498,Saxony,2021-10-27,35-59,alterspezifisch,-0.884089611596313,1.26958651194995
0.13417343463453,Saxony-Anhalt,2021-10-27,35-59,alterspezifisch,-1.86455136616577,1.08412904772106
0.0927907978884895,Schleswig Holstein,2021-10-27,35-59,alterspezifisch,-2.28002560215199,1.00554077245246
0.355315038307994,Thuringia,2021-10-27,35-59,alterspezifisch,-0.595756938194917,1.32412555563436
0.0962893690311469,Baden-Württemberg,2021-10-27,60-79,alterspezifisch,-2.23915129223053,1.01327227838302
0.110009743316027,Bavaria,2021-10-27,60-79,alterspezifisch,-2.09064157765009,1.04136336398741
0.0430410345685153,Berlin,2021-10-27,60-79,alterspezifisch,-3.10160655925944,0.85013611719306
0.131610646387833,Brandenburg,2021-10-27,60-79,alterspezifisch,-1.88679226293227,1.07992211124723
0.100568307281074,Bremen,2021-10-27,60-79,alterspezifisch,-2.19092594027605,1.02239425733155
0.143794768533,Hamburg,2021-10-27,60-79,alterspezifisch,-1.78412303932623,1.09934232195467
0.110869955156951,Hesse,2021-10-27,60-79,alterspezifisch,-2.08188556765983,1.04301959117015
0.053928704973202,Mecklenburg Western Pomerania,2021-10-27,60-79,alterspezifisch,-2.8646550349789,0.894956252841836
0.0690893542522389,Lower Saxony,2021-10-27,60-79,alterspezifisch,-2.60076264004571,0.944872339997206
0.0640247331148927,Northrhine-Westphalia,2021-10-27,60-79,alterspezifisch,-2.68231958823502,0.929445583439959
0.10914984863774,Rhineland Palatinate,2021-10-27,60-79,alterspezifisch,-2.09945453677889,1.0396963646937
0.0305420915568868,Saarland,2021-10-27,60-79,alterspezifisch,-3.45763127473975,0.782792908110128
0.209263771333426,Saxony,2021-10-27,60-79,alterspezifisch,-1.32936892647218,1.18536051106252
0.0903120542703079,Saxony-Anhalt,2021-10-27,60-79,alterspezifisch,-2.30983068104164,0.999903046833632
0.0614965811309158,Schleswig Holstein,2021-10-27,60-79,alterspezifisch,-2.72530491702786,0.921314771565032
0.260950097680709,Thuringia,2021-10-27,60-79,alterspezifisch,-1.04103625307078,1.23989955474693
0.0775924922862642,Baden-Württemberg,2021-10-27,>=80,alterspezifisch,-2.47551643462676,0.968563058735633
0.0889108378170638,Bavaria,2021-10-27,>=80,alterspezifisch,-2.32700672004632,0.996654144340027
0.0342912621359223,Berlin,2021-10-27,>=80,alterspezifisch,-3.33797170165568,0.805426897545675
0.106866334737648,Brandenburg,2021-10-27,>=80,alterspezifisch,-2.1231574053285,1.03521289159985
0.081115148696183,Bremen,2021-10-27,>=80,alterspezifisch,-2.42729108267229,0.977685037684164
0.117068521279011,Hamburg,2021-10-27,>=80,alterspezifisch,-2.02048818172246,1.05463310230729
0.0896226822787397,Hesse,2021-10-27,>=80,alterspezifisch,-2.31825071005606,0.998310371522768
0.0430651932337326,Mecklenburg Western Pomerania,2021-10-27,>=80,alterspezifisch,-3.10102017737513,0.850247033194451
0.0553505253195415,Lower Saxony,2021-10-27,>=80,alterspezifisch,-2.83712778244195,0.900163120349822
0.0512376014728468,Northrhine-Westphalia,2021-10-27,>=80,alterspezifisch,-2.91868473063125,0.884736363792574
0.0881995195347073,Rhineland Palatinate,2021-10-27,>=80,alterspezifisch,-2.33581967917513,0.994987145046312
0.0242687797952064,Saarland,2021-10-27,>=80,alterspezifisch,-3.69399641713598,0.738083688462743
0.172825384576331,Saxony,2021-10-27,>=80,alterspezifisch,-1.56573406886841,1.14065129141514
0.0726824693930711,Saxony-Anhalt,2021-10-27,>=80,alterspezifisch,-2.54619582343787,0.955193827186248
0.0491878412501787,Schleswig Holstein,2021-10-27,>=80,alterspezifisch,-2.96167005942409,0.876605551917647
0.217992888215202,Thuringia,2021-10-27,>=80,alterspezifisch,-1.27740139546702,1.19519033509955
0.18416384180791,Baden-Württemberg,2021-11-03,0-14,alterspezifisch,-1.48838774226792,1.15528159548554
0.226620670644062,Bavaria,2021-11-03,0-14,alterspezifisch,-1.22749208655784,1.20463083987046
0.0740845611133234,Berlin,2021-11-03,0-14,alterspezifisch,-2.52557575323266,0.959094179152714
0.259047456567604,Brandenburg,2021-11-03,0-14,alterspezifisch,-1.05092530438858,1.23802900918768
0.0399141849993568,Bremen,2021-11-03,0-14,alterspezifisch,-3.18029089660834,0.835252724127244
0.211389507489357,Hamburg,2021-11-03,0-14,alterspezifisch,-1.31657008783535,1.18778145216257
0.18654554130313,Hesse,2021-11-03,0-14,alterspezifisch,-1.47261454459082,1.15826514607315
0.120037875790973,Mecklenburg Western Pomerania,2021-11-03,0-14,alterspezifisch,-1.9920715413021,1.06000820036665
0.11880891906364,Lower Saxony,2021-11-03,0-14,alterspezifisch,-2.00375801297569,1.05779766702125
0.111420116187276,Northrhine-Westphalia,2021-11-03,0-14,alterspezifisch,-2.07631666479884,1.04407296688657
0.172214242725516,Rhineland Palatinate,2021-11-03,0-14,alterspezifisch,-1.57001507470921,1.13984152552281
0.0740845611133234,Saarland,2021-11-03,0-14,alterspezifisch,-2.52557575323266,0.959094179152714
0.354426462615641,Saxony,2021-11-03,0-14,alterspezifisch,-0.599638242210683,1.32339139461552
0.185355032988669,Saxony-Anhalt,2021-11-03,0-14,alterspezifisch,-1.48047931183063,1.15677750029579
0.0978065601345668,Schleswig Holstein,2021-11-03,0-14,alterspezifisch,-2.22183730185189,1.01654727481846
0.382716843648923,Thuringia,2021-11-03,0-14,alterspezifisch,-0.478032438892336,1.34639351969978
0.168,Baden-Württemberg,2021-11-03,15-34,alterspezifisch,-1.59986846141795,1.13419466232611
0.207679031037093,Bavaria,2021-11-03,15-34,alterspezifisch,-1.33897280570787,1.18354390671104
0.0667912724464182,Berlin,2021-11-03,15-34,alterspezifisch,-2.63705647238269,0.93800724599329
0.23823037306871,Brandenburg,2021-11-03,15-34,alterspezifisch,-1.16240602353862,1.21694207602826
0.0358545525065452,Bremen,2021-11-03,15-34,alterspezifisch,-3.29177161575837,0.81416579096782
0.193402572774108,Hamburg,2021-11-03,15-34,alterspezifisch,-1.42805080698538,1.16669451900314
0.170216274497368,Hesse,2021-11-03,15-34,alterspezifisch,-1.58409526374086,1.13717821291372
0.108752039412649,Mecklenburg Western Pomerania,2021-11-03,15-34,alterspezifisch,-2.10355226045213,1.03892126720722
0.107624496064504,Lower Saxony,2021-11-03,15-34,alterspezifisch,-2.11523873212572,1.03671073386182
0.100851652574942,Northrhine-Westphalia,2021-11-03,15-34,alterspezifisch,-2.18779738394887,1.02298603372714
0.156897502700642,Rhineland Palatinate,2021-11-03,15-34,alterspezifisch,-1.68149579385924,1.11875459236338
0.0667912724464182,Saarland,2021-11-03,15-34,alterspezifisch,-2.63705647238269,0.93800724599329
0.329351637794788,Saxony,2021-11-03,15-34,alterspezifisch,-0.711118961360714,1.3023044614561
