datenstand	destatis_categ	bevoelkerung	region_name	divi2model_categ	icu_categ	icuage_categ	model_categ	impf_categ	rki_categ	divi_categ	hosp_categ	dunkelziffer_categ	quelle	region_level	region_id	Bundesland	Verstaedterung_Bezeichnung	Reisegebiete_Bezeichnung	Flaeche_km2	country	Bundesland_id
2022-12-31	45-Jährige	7886	Bremen	A40-49	Stratum_40_Bis_49	altersgruppe_40_bis_49	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	46-Jährige	7898	Bremen	A40-49	Stratum_40_Bis_49	altersgruppe_40_bis_49	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	47-Jährige	7833	Bremen	A40-49	Stratum_40_Bis_49	altersgruppe_40_bis_49	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	48-Jährige	7581	Bremen	A40-49	Stratum_40_Bis_49	altersgruppe_40_bis_49	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	49-Jährige	7738	Bremen	A40-49	Stratum_40_Bis_49	altersgruppe_40_bis_49	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	50-Jährige	8146	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	51-Jährige	8638	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	52-Jährige	9021	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	53-Jährige	9559	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	54-Jährige	10127	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	55-Jährige	10166	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	56-Jährige	10380	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	57-Jährige	10448	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	58-Jährige	10259	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	59-Jährige	9968	Bremen	A50-59	Stratum_50_Bis_59	altersgruppe_50_bis_59	A35-A59	18-59	A35-A59	Erwachsene	35-59	Dunkelziffer_35-59	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	60-Jährige	9767	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	61-Jährige	9260	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	62-Jährige	8915	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	63-Jährige	8668	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	64-Jährige	8301	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	65-Jährige	8205	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	66-Jährige	7647	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	67-Jährige	7432	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	68-Jährige	7171	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	69-Jährige	6858	Bremen	A60-69	Stratum_60_Bis_69	altersgruppe_60_bis_69	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	70-Jährige	6746	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	71-Jährige	6727	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	72-Jährige	6667	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	73-Jährige	6597	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	74-Jährige	6057	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	75-Jährige	5772	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	76-Jährige	5489	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	77-Jährige	4282	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	78-Jährige	5191	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	79-Jährige	5343	Bremen	A70-79	Stratum_70_Bis_79	altersgruppe_70_bis_79	A60-A79	60+	A60-A79	Erwachsene	60-79	Dunkelziffer_60-79	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	80-Jährige	5199	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	81-Jährige	5667	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	82-Jährige	5616	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	83-Jährige	5266	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	84-Jährige	4779	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	85-Jährige	4071	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	86-Jährige	3684	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	87-Jährige	3076	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	88-Jährige	2545	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	89-Jährige	1674	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	90 Jahre und mehr	6769	Bremen	A80+	Stratum_80_Plus	altersgruppe_80_plus	A80+	60+	A80+	Erwachsene	80+	Dunkelziffer_>=80	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	Insgesamt	684864	Bremen	all	all	all	all	all	all	all	00+	Dunkelziffer_all	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	4	Bremen	NA	NA	NA	Deutschland	4
2022-12-31	unter 1 Jahr	18581	Hamburg	A0-14	Stratum_17_Minus	altersgruppe_0_bis_17	A00-A14	00-04	A00-A04	Kinder	00-04	Dunkelziffer_0-14	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	2	Hamburg	NA	NA	NA	Deutschland	2
2022-12-31	1-Jährige	20342	Hamburg	A0-14	Stratum_17_Minus	altersgruppe_0_bis_17	A00-A14	00-04	A00-A04	Kinder	00-04	Dunkelziffer_0-14	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	2	Hamburg	NA	NA	NA	Deutschland	2
2022-12-31	2-Jährige	19376	Hamburg	A0-14	Stratum_17_Minus	altersgruppe_0_bis_17	A00-A14	00-04	A00-A04	Kinder	00-04	Dunkelziffer_0-14	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	2	Hamburg	NA	NA	NA	Deutschland	2
2022-12-31	3-Jährige	19476	Hamburg	A0-14	Stratum_17_Minus	altersgruppe_0_bis_17	A00-A14	00-04	A00-A04	Kinder	00-04	Dunkelziffer_0-14	https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1697646635354&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=12411-0012&auswahltext=&werteabruf=starten#abreadcrumb	Bundesland	2	Hamburg	NA	NA	NA	Deutschland	2
