Bundesland	DatumDesMittwochs	Dunkelziffer_0-14	Dunkelziffer_15-34	Dunkelziffer_35-59	Dunkelziffer_60-79	Dunkelziffer_>=80	Dunkelziffer_all
Baden-Württemberg	2021-06-16	0.766751551871623	0.735728553971718	0.694987497879427	0.550685220549227	0.461211364227211	0.657685875141384
Baden-Württemberg	2021-06-23	0.66417932465916	0.665406321603018	0.622622782488529	0.490366555553544	0.413291331171845	0.56763332049858
Baden-Württemberg	2021-06-30	0.572700349575994	0.643282889472741	0.572961546796772	0.418619557470038	0.28712911534979	0.525043264743766
Baden-Württemberg	2021-07-07	0.539604641779217	0.657879949287623	0.525043264743766	0.370701275417032	0.316095477411852	0.525043264743766
Baden-Württemberg	2021-07-14	0.618566997657996	0.733878197642233	0.600062205739403	0.361189373011046	0.306583575005867	0.58585270501375
Baden-Württemberg	2021-07-21	0.686139726440484	0.78527533294952	0.655705782672268	0.435182627549846	0.303501605162968	0.645286077038739
Baden-Württemberg	2021-07-28	0.765287925362928	0.822773399057295	0.705715297244158	0.494442019694604	0.382498352182053	0.690769466111687
Baden-Württemberg	2021-08-04	0.856511843755207	0.864670998550084	0.752507653818377	0.499801957928018	0.402414948418703	0.735925008199225
Baden-Württemberg	2021-08-11	0.940383078060131	0.943792706737994	0.83719848460136	0.576436362177982	0.478663361073544	0.814960094299036
Baden-Württemberg	2021-08-18	1.02464621380848	1.0255295616852	0.934855200367257	0.660051629094718	0.56779944953873	0.906048199462117
Baden-Württemberg	2021-08-25	1.05249796107115	1.08411606532173	1.01344767742912	0.764937075745551	0.683014293474086	0.96963745597218
Baden-Württemberg	2021-09-01	1.10358215282974	1.11189942203101	1.05629869714326	0.839773345479135	0.760738259379324	1.01696156956172
Baden-Württemberg	2021-09-08	1.06302955737096	1.07782288727942	1.03449215936081	0.845260150604081	0.78554013875622	0.994517383786872
Baden-Württemberg	2021-09-15	1.0906256322052	1.05736040166458	1.0238196154984	0.854404144154215	0.799925039004029	0.987335306713361
Baden-Württemberg	2021-09-22	1.05749534915098	0.999043630212507	0.980511881446569	0.831086369487035	0.773104349612491	0.944609391981071
Baden-Württemberg	2021-09-29	1.05763816188667	1.0019206658858	0.991397753370076	0.847422526005329	0.799775757999542	0.953270178948085
Baden-Württemberg	2021-10-06	1.02951335387467	0.973307383507722	0.973307383507722	0.846859387719632	0.810072062558739	0.932502361120647
Baden-Württemberg	2021-10-13	1.03551026942853	0.973265389096061	0.982792331642367	0.86579494802229	0.831229249894084	0.94753434875752
Baden-Württemberg	2021-10-20	1.09551190917188	1.03188036469291	1.04113936244524	0.940890691165797	0.907765913010485	1.00601037269886
Baden-Württemberg	2021-10-27	1.10561934225146	1.08500167758343	1.09749827927044	1.01327227838302	0.968563058735633	1.05081838666183
Baden-Württemberg	2021-11-03	1.15528159548554	1.13419466232611	1.15381278321593	1.07387547083536	1.02536938825331	1.10572601238584
Baden-Württemberg	2021-11-10	1.17896750343738	1.13231008659397	1.15851452713051	1.10351624753873	1.04382027370192	1.12032660904984
Baden-Württemberg	2021-11-17	1.19989752613588	1.15345562389455	1.18530681823834	1.14126063287388	1.08054798439539	1.14741866732614
Baden-Württemberg	2021-11-24	1.21062395978878	1.16718346161325	1.20423849207105	1.16370781653798	1.09608159504671	1.16254083449386
Baden-Württemberg	2021-12-01	1.2244437177634	1.18044948736368	1.21670187825216	1.1649891366733	1.09657047068867	1.1734084516747
Baden-Württemberg	2021-12-08	1.22895146550198	1.18418040434759	1.21110062304383	1.15476923960345	1.08330310731655	1.16982806794584
Baden-Württemberg	2021-12-15	1.17878285522173	1.13153688262708	1.15060406907265	1.07621796532931	1.01417438710093	1.10722191719609
Baden-Württemberg	2021-12-22	1.19271434664877	1.16469322640072	1.17212823267553	1.10493126976241	1.03165607297304	1.13010558857059
Baden-Württemberg	2021-12-29	1.30435047581593	1.22126132296496	1.17579166677688	1.07495208554603	0.98439198755622	1.15883110222104
Baden-Württemberg	2022-01-05	1.30141401158584	1.27866015524115	1.19758403289436	1.07273558451106	0.983123800857744	1.18733919318739
Baden-Württemberg	2022-01-12	1.21037624678004	1.2587310558685	1.19901104402064	1.05131474712293	0.950783292432941	1.1649891366733
Baden-Württemberg	2022-01-19	1.33314567593967	1.35525538481878	1.3289683932747	1.16815137860829	1.05645987702951	1.28369799008395
Baden-Württemberg	2022-01-26	1.42939225533781	1.41445701462631	1.3977564326364	1.23241454384099	1.1150691127165	1.35220434733543
Baden-Württemberg	2022-02-02	1.48747442152751	1.44968225471178	1.43530164477769	1.28102830163516	1.18044948736368	1.38812457698177
Baden-Württemberg	2022-02-09	1.46610269285098	1.44896762669105	1.43761621021454	1.30174129417591	1.2210964424973	1.3850444401148
Baden-Württemberg	2022-02-16	1.4942708343248	1.49004549162902	1.47257947601778	1.33180206846211	1.26012191964299	1.4125701321829
Baden-Württemberg	2022-02-23	1.46324262121005	1.45790069750482	1.44045010576761	1.30691396937524	1.24458778456751	1.3773132341362
Baden-Württemberg	2022-03-02	1.4745215389771	1.48133929219219	1.44121435131278	1.30380562497639	1.22026472376804	1.39043045186073
Baden-Württemberg	2022-03-09	1.46236863548134	1.52905437759187	1.49572700561203	1.37669196622564	1.27777480061512	1.43151824307152
Baden-Württemberg	2022-03-16	1.47941536239891	1.5307716454011	1.51787101131932	1.41712378373096	1.31138314318664	1.44892481686602
Baden-Württemberg	2022-03-23	1.45583061293311	1.50808876008902	1.5040962864297	1.40578414488871	1.30411795225803	1.43076145980042
Baden-Württemberg	2022-03-30	1.40978112473336	1.46494841197603	1.46340404361907	1.36370657385624	1.26924834367539	1.38812457698177
Baden-Württemberg	2022-04-06	1.38606717885026	1.4262158923498	1.41703679847477	1.29990539882867	1.20722284424174	1.34341200434718
Baden-Württemberg	2022-04-13	1.43595318399897	1.43550580177775	1.42540744721303	1.29702611401367	1.18278273069435	1.35537893197134
Baden-Württemberg	2022-04-20	1.39908667231959	1.40141525559988	1.38463705308199	1.245856352515	1.13532308757149	1.31555050773971
Baden-Württemberg	2022-04-27	1.30069711404364	1.35080433172112	1.33328411701802	1.21250166562955	1.11524262878252	1.25816695635053
Baden-Württemberg	2022-05-04	1.39510745775392	1.32351770336245	1.3188949614232	1.17924514661995	1.06412244879832	1.25344967482531
Baden-Württemberg	2022-05-11	1.33902827523578	1.28432837189549	1.28117579836879	1.13302214806931	1.01450477519139	1.21250548222588
Baden-Württemberg	2022-05-18	1.23889129762041	1.19365513204315	1.18517641095242	1.04029324070355	0.926640477450227	1.11746821952604
Baden-Württemberg	2022-05-25	1.21037464622911	1.19098767222163	1.17660077360867	1.02387122231567	0.907884550620345	1.10270895873292
Baden-Württemberg	2022-06-01	1.19691234458849	1.22546565536121	1.20971685574323	1.05342712173319	0.890360149699512	1.13283817516103
Baden-Württemberg	2022-06-08	1.26094613579138	1.28868077712367	1.26507067621601	1.08464839450629	0.909443258684946	1.18391265963478
Baden-Württemberg	2022-06-15	1.31843263011831	1.32420341677929	1.31890699340238	1.15197321322637	0.973891291047809	1.23501423162452
Baden-Württemberg	2022-06-22	1.36163642038042	1.37857846847753	1.37171190014952	1.21768017867325	1.05761887205859	1.2942365407034
Baden-Württemberg	2022-06-29	1.35790286364415	1.37843894658177	1.38305918545437	1.23065817288264	1.07182255338336	1.29942672873906
Baden-Württemberg	2022-07-06	1.34453222141329	1.35111204632852	1.36649858270174	1.21909946872607	1.0706901584091	1.28280971178913
Baden-Württemberg	2022-07-13	1.35374513125246	1.36299094240036	1.37772245662596	1.24159305363573	1.10642894724296	1.29683793660009
Baden-Württemberg	2022-07-20	1.33869547237848	1.34988755832861	1.37213005621939	1.24372500792216	1.1300951808127	1.29074781794978
Baden-Württemberg	2022-07-27	1.27904091943154	1.31945216690702	1.33156991460337	1.19789318943593	1.10533935123646	1.25154790502286
Baden-Württemberg	2022-08-03	1.21482176425648	1.25873008708379	1.27015511741465	1.1375851327682	1.05243163392801	1.18960375492243
Baden-Württemberg	2022-08-10	1.2177724447534	1.21724045902726	1.22651805736791	1.08842100421704	1.00569209566119	1.14612303925143
Baden-Württemberg	2022-08-17	1.2377564431247	1.19094396317458	1.20196962978312	1.06457389540313	0.981688070454677	1.1245596000445
Baden-Württemberg	2022-08-24	1.19681674163248	1.14962607572973	1.16194958483573	1.02121544608759	0.927901173903678	1.08547139934378
Baden-Württemberg	2022-08-31	1.14904751885299	1.10976446511383	1.12706886922122	0.998597284548624	0.902214488406654	1.05266994006767
Baden-Württemberg	2022-09-07	1.14393720390054	1.10912521132904	1.13513191908997	1.00560225158757	0.908526821019243	1.0563318398131
Baden-Württemberg	2022-09-14	1.14939188521558	1.11102692997422	1.1452261788129	1.03717912491529	0.919687006298893	1.07046327812608
Baden-Württemberg	2022-09-21	1.19106725387991	1.16056842092615	1.22276285983489	1.12125410703734	0.999838618935403	1.14220132508118
Baden-Württemberg	2022-09-28	1.23111955815701	1.24269573946703	1.31994286354095	1.2348270232223	1.12286420211195	1.23798223932083
Baden-Württemberg	2022-10-05	1.24717423997429	1.30993625323893	1.37770899098743	1.30008316572646	1.19759081262639	1.29856517778206
Baden-Württemberg	2022-10-12	1.24786134282983	1.30618329430745	1.37598905843527	1.31608160696803	1.24203680829565	1.30542008026353
Baden-Württemberg	2022-10-19	1.23002711951021	1.26081367176822	1.32631514491838	1.26158746374769	1.20915910074232	1.26003940467979
Baden-Württemberg	2022-10-26	1.21793321119014	1.21483885966031	1.2825442104949	1.20576850633523	1.167135790609	1.21565737282272
Baden-Württemberg	2022-11-02	1.17493654078306	1.17192616476015	1.21881415653233	1.12618603831123	1.10336167902469	1.15507525677077
Baden-Württemberg	2022-11-09	1.11326507709203	1.10565611637349	1.14503335880074	1.05402871547072	1.03890906015439	1.08547139934378
Baden-Württemberg	2022-11-16	1.08755398590069	1.09583165896833	1.13531595844257	1.02935996729084	1.01497671911806	1.07217511432765
Baden-Württemberg	2022-11-23	1.04384631248658	1.0900286477941	1.13418908387427	1.02227819796351	1.01051114677322	1.06525699401215
Baden-Württemberg	2022-11-30	1.01279462038038	1.11250377823206	1.16340244751933	1.05370216499314	1.04768862541726	1.09187123795933
Baden-Württemberg	2022-12-07	0.991708554461659	1.14591673231674	1.20159403006234	1.09273302454277	1.09383352325789	1.12734629401714
Baden-Württemberg	2022-12-14	1.01354272934616	1.18727936622791	1.23437799644992	1.13502485813726	1.14106191747545	1.16620599829518
Baden-Württemberg	2022-12-21	1.05081641943701	1.23171046519556	1.29377274017143	1.20286593493452	1.18963452668505	1.22085004970438
Baden-Württemberg	2022-12-28	1.05085159547764	1.22950083744051	1.27611798245826	1.17781793833071	1.17781793833071	1.20611629113941
Baden-Württemberg	2023-01-04	1.01107233467873	1.19007112288225	1.20731011143443	1.11656122730563	1.14544911102719	1.15633242732698
Baden-Württemberg	2023-01-11	1.03988834334089	1.11996348929352	1.11380545484126	1.02197876488332	1.078130107824	1.07387547083536
Sachsen	2020-03-18	0.691128572927993	0.906982113952782	0.9354565408223	0.989465773706814	0.987525922989691	0.922958390378345
Sachsen	2020-03-25	0.871315047978489	0.985875970665748	1.01224036225109	1.11119230078889	1.1186724056156	1.02329527389931
Sachsen	2020-04-01	0.952136508804658	1.01668020606045	1.02931802558491	1.11830332698148	1.14254630988865	1.05266994006767
Sachsen	2020-04-08	0.928909525145224	0.97244601059332	0.975295271938347	1.02350664082098	1.05351053895342	0.996862249259667
Sachsen	2020-04-15	0.867858928332877	0.912273362623769	0.915763759214672	0.947870082705704	0.98864361143767	0.935592663242982
Sachsen	2020-04-22	0.808488154062724	0.87986486563959	0.843795281286728	0.871417615185607	0.924472617549549	0.87986486563959
Sachsen	2020-04-29	0.67566635848775	0.780376324108785	0.761762183602993	0.786218816657639	0.84140510196687	0.79189781377216
Sachsen	2020-05-06	0.67596651611725	0.727681016278189	0.690769466111687	0.710086598166257	0.758786353483856	0.727681016278189
Sachsen	2020-05-13	0.618705596624598	0.666710001076459	0.621226612003511	0.593774953575042	0.666710001076459	0.645286077038739
Sachsen	2020-05-20	0.599962264855632	0.6709280328442	0.631076576313085	0.599094862716565	0.645286077038739	0.645286077038739
Sachsen	2020-05-27	0.565357891198083	0.575244362855456	0.504923020179488	0.482453208988952	0.482453208988952	0.525043264743766
Sachsen	2020-06-03	0.612080020744687	0.58585270501375	0.525043264743766	0.470246310989265	0.435569408421751	0.525043264743766
Sachsen	2020-06-10	0.393434582993036	0.41602456178287	0.313116817739916	0.206693110466187	0.249091432280371	0.338565288602387
Sachsen	2020-06-17	0.632109615606089	0.640304229800805	0.590103131689115	0.415640897798102	0.361035099792922	0.547513075934301
Sachsen	2020-06-24	0.338565288602387	0.415832053547423	0.367913771494417	0.261490064220688	0.206884266215508	0.338565288602387
Sachsen	2020-07-01	0.459371193909602	0.525043264743766	0.470246310989265	0.338565288602387	0.261680644487319	0.470246310989265
Sachsen	2020-07-08	0.319855945112231	0.428039144924402	0.373242191169901	0.241561168783023	0.164676524667955	0.338565288602387
Sachsen	2020-07-15	0.292038544087686	0.415832053547423	0.367913771494417	0.261490064220688	0.206884266215508	0.338565288602387
Sachsen	2020-07-22	0.27785250235585	0.361035099792922	0.338565288602387	0.206693110466187	0.152087312461007	0.338565288602387
Sachsen	2020-07-29	0.447481353866514	0.490558870411699	0.435569408421751	0.3236257409092	0.226621621089836	0.435569408421751
Sachsen	2020-08-05	0.553386801255253	0.58945386358111	0.525043264743766	0.392979352666937	0.295975232847573	0.525043264743766
Sachsen	2020-08-12	0.623661515510061	0.665406321603018	0.56763332049858	0.413291331171845	0.358685533166666	0.56763332049858
Sachsen	2020-08-19	0.58585270501375	0.656174047689718	0.563382893823215	0.473909037501199	0.300020273566767	0.58585270501375
Sachsen	2020-08-26	0.586522252860555	0.688760449056704	0.60250253792425	0.496078830650521	0.364588388530274	0.60250253792425
Sachsen	2020-09-02	0.602522850391929	0.704092329742724	0.58848593571824	0.553809033150725	0.456804913331361	0.61783441861027
Sachsen	2020-09-09	0.656605257032138	0.722745350219222	0.645286077038739	0.590489123284238	0.513413898902539	0.645286077038739
Sachsen	2020-09-16	0.592845739339943	0.661935909949239	0.60250253792425	0.541693097654267	0.486896143899766	0.60250253792425
Sachsen	2020-09-23	0.6408555899846	0.715536756396141	0.669345542073967	0.608536101803983	0.608536101803983	0.669345542073967
Sachsen	2020-09-30	0.645187022650122	0.715413443917577	0.680349760478158	0.637566221363669	0.58257675937372	0.680349760478158
Sachsen	2020-10-07	0.798393545701166	0.854092940574066	0.829331734893263	0.801021884334368	0.75553849526142	0.820339016388939
Sachsen	2020-10-14	0.850482735599907	0.920145890332844	0.909794910434828	0.881353707818049	0.840909242055654	0.898891261930198
Sachsen	2020-10-21	0.931609023111229	0.989433674810864	0.982725530982791	0.953562371346672	0.945597017483871	0.972252349914336
Sachsen	2020-10-28	0.988388654906916	1.04149547310108	1.0387520865701	1.02742555548378	1.01548386996924	1.02742555548378
Sachsen	2020-11-04	1.0150658798326	1.0728681666786	1.06520102380593	1.06258612986377	1.08028398060495	1.05994036561036
Sachsen	2020-11-11	1.05439500533955	1.11138450421549	1.10676520564443	1.10908641756412	1.12899469987712	1.0996574441179
Sachsen	2020-11-18	1.08382773318511	1.14447679744558	1.14896186117201	1.14896186117201	1.19886243701241	1.14220132508118
Sachsen	2020-11-25	1.09712012818954	1.14909885233788	1.15613399513562	1.16959295555502	1.24723647637938	1.15381278321593
Sachsen	2020-12-02	1.11946591427294	1.17064762582227	1.17715657811704	1.19168045451848	1.27766322808136	1.17928675204767
Sachsen	2020-12-09	1.15029584285565	1.19285819564889	1.20870163613921	1.22357529992707	1.31542556041828	1.21250548222588
Sachsen	2020-12-16	1.15454268942563	1.19315381475387	1.21012675297069	1.25657666832227	1.35011926970865	1.22597019346101
Sachsen	2020-12-23	1.19053848303885	1.24023989006576	1.26256038080765	1.32818149520215	1.39934575181965	1.25534287902554
Sachsen	2020-12-30	1.22968135875375	1.25636856548717	1.26843917530427	1.2964759808075	1.35344833788207	1.28280971178913
Sachsen	2021-01-06	1.22691787997746	1.21891311083573	1.21543033008634	1.23401983765318	1.31024606162646	1.23401983765318
Sachsen	2021-01-13	1.1560156269784	1.13587143061899	1.12481651897077	1.15052362623488	1.25389767393668	1.15254494473881
Sachsen	2021-01-20	1.12488439757699	1.10071156942893	1.09834250402368	1.11883660724081	1.2236624051681	1.12315575520378
Sachsen	2021-01-27	1.09263003933078	1.06618010635269	1.06618010635269	1.09106003416739	1.18523361914265	1.08869096876213
Sachsen	2021-02-03	1.08823272016971	1.03792153353239	1.03178414103876	1.0525519588662	1.14635462197888	1.05814265976196
Sachsen	2021-02-10	1.0693355106299	1.00480831878131	1.00137394603842	1.01802201931709	1.09331689781612	1.02120285006672
Sachsen	2021-02-17	1.04916067616096	0.988768078577933	0.978294897509477	0.98533370583504	1.04010935353571	0.992148318381621
Sachsen	2021-02-24	1.07361824209736	1.01778605466385	1.00163690214281	0.994822289596227	1.02087635678619	1.00824208392155
Sachsen	2021-03-03	1.02872571849234	0.983140844239816	0.973596873497514	0.945858890747453	0.945858890747453	0.96699169171877
Sachsen	2021-03-10	1.02242869966342	1.02702523679598	1.02143453590023	0.97770295300516	0.951974166111933	1.00375702019512
Sachsen	2021-03-17	1.03465505621601	1.07915591155577	1.07439301550202	1.02327828138317	0.976123413986763	1.04895277152258
Sachsen	2021-03-24	1.07545597471512	1.11181764396313	1.10559493854607	1.06178471708913	0.990440287941467	1.07890947226622
Sachsen	2021-03-31	1.0947474679595	1.13864398320683	1.13684627735843	1.0999064676632	1.00166200797482	1.11018906355963
Sachsen	2021-04-07	1.1627888921399	1.16565846903665	1.1608140018535	1.10233688852782	0.993320708874113	1.13147517811504
Sachsen	2021-04-14	1.17323738914685	1.16279764079436	1.14310151716268	1.09422167673434	0.983899371630941	1.12174478949686
Sachsen	2021-04-21	1.17396431947493	1.16741084621403	1.15624398418354	1.10186161006378	0.981936078657567	1.12872932241765
Sachsen	2021-04-28	1.15647945297836	1.15647074871206	1.15303540914595	1.09693805598317	0.971977859856285	1.12174478949686
Sachsen	2021-05-05	1.16650944155137	1.14256638007356	1.13692633237944	1.08150248114486	0.95069064949075	1.10870956297345
Sachsen	2021-05-12	1.13741071012766	1.11256431627772	1.10228172038128	1.03716203884822	0.901417886703499	1.06349731859058
Sachsen	2021-05-19	1.08448577175345	1.06121011586087	1.04175277289962	0.978028233301895	0.853004777625958	1.00375702019512
Sachsen	2021-05-26	0.993156524169652	0.958600402097612	0.936362011795288	0.856308573405283	0.762638800801753	0.902499787727457
Sachsen	2021-06-02	0.927423371291722	0.878232108126292	0.844077243245698	0.74281754352734	0.641572645467029	0.809435367884309
Sachsen	2021-06-09	0.849269209962101	0.820602062298432	0.7756320450125	0.662131768567383	0.541888956272411	0.735925008199225
Sachsen	2021-06-16	0.711568214654489	0.680545216754584	0.639804160662293	0.495501883332093	0.406028027010077	0.60250253792425
Sachsen	2021-06-23	0.644059080094881	0.645286077038739	0.60250253792425	0.470246310989265	0.393171086607567	0.547513075934301
Sachsen	2021-06-30	0.483226493253978	0.553809033150725	0.483487690474757	0.329145701148022	0.197655259027775	0.435569408421751
Sachsen	2021-07-07	0.484807688024716	0.603082995533122	0.470246310989265	0.315904321662531	0.261298523657351	0.470246310989265
Sachsen	2021-07-14	0.557757557388013	0.67306875737225	0.53925276546942	0.300379932741063	0.245774134735883	0.525043264743766
Sachsen	2021-07-21	0.608486969900325	0.707622576409361	0.57805302613211	0.357529871009688	0.225848848622809	0.56763332049858
Sachsen	2021-07-28	0.692352877861511	0.749838351555877	0.632780249742741	0.421506972193187	0.309563304680636	0.61783441861027
Sachsen	2021-08-04	0.789932377629949	0.798091532424826	0.685928187693118	0.43322249180276	0.335835482293444	0.669345542073967
Sachsen	2021-08-11	0.86134799196032	0.864757620638184	0.758163398501549	0.497401276078171	0.399628274973734	0.735925008199225
Sachsen	2021-08-18	0.87738436783022	0.878267715706937	0.787593354388996	0.512789783116457	0.420537603560469	0.758786353483856
Sachsen	2021-08-25	0.868557646126523	0.900175750377102	0.829507362484494	0.580996760800921	0.499073978529456	0.78569714102755
Sachsen	2021-09-01	0.958366039957665	0.966683309158937	0.911082584271184	0.694557232607057	0.615522146507246	0.871745456689642
Sachsen	2021-09-08	0.991470563962435	1.00626389387089	0.96293316595228	0.773701157195554	0.713981145347693	0.922958390378345
Sachsen	2021-09-15	0.998510733120128	0.965245502579506	0.931704716413328	0.762289245069138	0.707810139918953	0.895220407628284
Sachsen	2021-09-22	1.00810636479819	0.94965464585972	0.931122897093782	0.781697385134249	0.723715365259704	0.895220407628284
Sachsen	2021-09-29	1.08925815237738	1.03354065637651	1.02301774386079	0.879042516496041	0.831395748490254	0.984890169438797
Sachsen	2021-10-06	1.10965341435277	1.05344744398583	1.05344744398583	0.926999448197736	0.890212123036844	1.01264242159875
Sachsen	2021-10-13	1.14611858043296	1.0838737001005	1.0934006426468	0.976403259026726	0.941837560898519	1.05814265976196
Sachsen	2021-10-20	1.25812694786486	1.19449540338589	1.20375440113823	1.10350572985879	1.07038095170347	1.16862541139185
Sachsen	2021-10-27	1.27770757493096	1.25708991026294	1.26958651194995	1.18536051106252	1.14065129141514	1.22290661934133
Sachsen	2021-11-03	1.32339139461552	1.3023044614561	1.32192258234592	1.24198526996535	1.1934791873833	1.27383581151583
Sachsen	2021-11-10	1.39316050878311	1.3465030919397	1.37270753247625	1.31770925288447	1.25801327904765	1.33451961439557
Sachsen	2021-11-17	1.46124779751566	1.41480589527433	1.44665708961812	1.40261090425366	1.34189825577516	1.40876893870592
Sachsen	2021-11-24	1.45609117097583	1.4126506728003	1.4497057032581	1.40917502772504	1.34154880623376	1.40800804568091
Sachsen	2021-12-01	1.45065674509049	1.40666251469077	1.44291490557925	1.39120216400038	1.32278349801576	1.39962147900179
Sachsen	2021-12-08	1.44339675214768	1.39862569099329	1.42554590968954	1.36921452624916	1.29774839396226	1.38427335459155
Sachsen	2021-12-15	1.42773173779891	1.38048576520426	1.39955295164983	1.32516684790649	1.26312326967811	1.35617079977327
Sachsen	2021-12-22	1.38399110402213	1.35596998377408	1.36340499004889	1.29620802713576	1.2229328303464	1.32138234594395
Sachsen	2021-12-29	1.44494610233395	1.36185694948298	1.3163872932949	1.21554771206404	1.12498761407424	1.29942672873906
Sachsen	2022-01-05	1.30927304453589	1.2865191881912	1.20544306584441	1.08059461746111	0.990982833807794	1.19519822613744
Sachsen	2022-01-12	1.22467386215441	1.27302867124287	1.21330865939501	1.0656123624973	0.965080907807311	1.17928675204767
Sachsen	2022-01-19	1.29812653563758	1.32023624451669	1.29394925297261	1.1331322383062	1.02144073672742	1.24867884978186
Sachsen	2022-01-26	1.41252035855602	1.39758511784452	1.38088453585462	1.21554264705921	1.09819721593472	1.33533245055364
Sachsen	2022-02-02	1.48130731123131	1.44351514441558	1.42913453448149	1.27486119133896	1.17428237706748	1.38195746668557
Sachsen	2022-02-09	1.50045874811134	1.48332368195142	1.4719722654749	1.33609734943627	1.25545249775767	1.41940049537516
Sachsen	2022-02-16	1.51019149718338	1.5059661544876	1.48850013887635	1.34772273132069	1.27604258250157	1.42849079504148
Sachsen	2022-02-23	1.53409686313957	1.52875493943434	1.51130434769713	1.37776821130476	1.31544202649703	1.44816747606572
Sachsen	2022-03-02	1.53377334182815	1.54059109504323	1.50046615416383	1.36305742782744	1.27951652661909	1.44968225471178
Sachsen	2022-03-09	1.53729272128925	1.60397846339978	1.57065109141994	1.45161605203356	1.35269888642303	1.50644232887943
Sachsen	2022-03-16	1.56554555844647	1.61690184144865	1.60400120736687	1.50325397977851	1.39751333923419	1.53505501291357
Sachsen	2022-03-23	1.53936751625401	1.59162566340992	1.58763318975059	1.48932104820961	1.38765485557893	1.51429836312132
Sachsen	2022-03-30	1.49642892738646	1.55159621462912	1.55005184627217	1.45035437650934	1.35589614632848	1.47477237963487
Sachsen	2022-04-06	1.46736011430316	1.5075088278027	1.49832973392767	1.38119833428156	1.28851577969464	1.42470493980008
Sachsen	2022-04-13	1.50452175398194	1.50407437176072	1.493976017196	1.36559468399664	1.25135130067732	1.42394750195431
Sachsen	2022-04-20	1.45696562797269	1.45929421125299	1.44251600873509	1.3037353081681	1.19320204322459	1.37342946339282
Sachsen	2022-04-27	1.36391250363706	1.41401972131454	1.39649950661143	1.27571705522297	1.17845801837594	1.32138234594395
Sachsen	2022-05-04	1.42089810721187	1.3493083528204	1.34468561088116	1.2050357960779	1.08991309825628	1.27924032428326
Sachsen	2022-05-11	1.36252887405343	1.30782897071314	1.30467639718644	1.15652274688696	1.03800537400904	1.23600608104353
Sachsen	2022-05-18	1.29601596185201	1.25077979627475	1.24230107518402	1.09741790493515	0.983765141681826	1.17459288375764
Sachsen	2022-05-25	1.23362210365943	1.21423512965194	1.19984823103899	1.04711867974598	0.931132008050658	1.12595641616324
Sachsen	2022-06-01	1.23028016772265	1.25883347849537	1.24308467887739	1.08679494486735	0.923727972833669	1.16620599829518
Sachsen	2022-06-08	1.30805462726658	1.33578926859886	1.3121791676912	1.13175688598148	0.956551750160141	1.23102115110998
Sachsen	2022-06-15	1.36444670012896	1.37021748678994	1.36492106341303	1.19798728323701	1.01990536105846	1.28102830163516
Sachsen	2022-06-22	1.38295038741674	1.39989243551385	1.39302586718584	1.23899414570957	1.07893283909491	1.31555050773971
Sachsen	2022-06-29	1.41068048224052	1.43121656517815	1.43583680405074	1.28343579147901	1.12460017197973	1.35220434733543
Sachsen	2022-07-06	1.42890993741082	1.43548976232605	1.45087629869927	1.3034771847236	1.15506787440663	1.36718742778666
Sachsen	2022-07-13	1.45958212175694	1.46882793290483	1.48355944713044	1.3474300441402	1.21226593774743	1.40267492710456
Sachsen	2022-07-20	1.46203685344594	1.47322893939607	1.49547143728685	1.36706638898962	1.25343656188017	1.41408919901724
Sachsen	2022-07-27	1.41253745452348	1.45294870199895	1.46506644969531	1.33138972452786	1.2388358863284	1.3850444401148
Sachsen	2022-08-03	1.37503372553894	1.41894204836625	1.43036707869711	1.29779709405066	1.21264359521047	1.34981571620489
Sachsen	2022-08-10	1.40127229495054	1.4007403092244	1.41001790756505	1.27192085441418	1.18919194585833	1.32962288944857
Sachsen	2022-08-17	1.43374937920368	1.38693689925357	1.3979625658621	1.26056683148211	1.17768100653366	1.32055253612349
Sachsen	2022-08-24	1.38698954136591	1.33979887546317	1.35212238456917	1.21138824582102	1.11807397363711	1.27564419907721
Sachsen	2022-08-31	1.34982725361063	1.31054419987148	1.32784860397887	1.19937701930627	1.1029942231643	1.25344967482531
Sachsen	2022-09-07	1.34577232043797	1.31096032786647	1.3369670356274	1.207437368125	1.11036193755668	1.25816695635053
Sachsen	2022-09-14	1.36439837095192	1.32603341571056	1.36023266454924	1.25218561065163	1.13469349203523	1.28546976386242
Sachsen	2022-09-21	1.36858756885479	1.33808873590103	1.40028317480977	1.29877442201222	1.17735893391028	1.31972164005606
Sachsen	2022-09-28	1.37277480731065	1.38435098862066	1.46159811269459	1.37648227237593	1.26451945126558	1.37963748847446
Sachsen	2022-10-05	1.3733140019923	1.43607601525694	1.50384875300544	1.42622292774447	1.3237305746444	1.42470493980008
Sachsen	2022-10-12	1.35044930824721	1.40877125972483	1.47857702385265	1.41866957238541	1.34462477371303	1.40800804568091
Sachsen	2022-10-19	1.34885093621644	1.37963748847446	1.44513896162462	1.38041128045392	1.32798291744856	1.37886322138603
Sachsen	2022-10-26	1.31446883192806	1.31137448039823	1.37907983123282	1.30230412707314	1.26367141134691	1.31219299356063
Sachsen	2022-11-02	1.28176509017622	1.2787547141533	1.32564270592548	1.23301458770438	1.21019022841784	1.26190380616392
Sachsen	2022-11-09	1.23390996888767	1.22630100816912	1.26567825059638	1.17467360726635	1.15955395195003	1.20611629113941
